country,cases,recovered,deaths,critical,tests
World,1852257,423311,114194,50776,0
China,82052,77575,3339,139,0
USA,560300,32634,22105,11766,2832258
Spain,166831,62391,17209,7371,355000
Italy,156363,34211,19899,3343,1010193
France,132591,27186,14393,6845,333807
Germany,127854,60300,3022,4895,1317887
UK,84279,0,10612,1559,352974
Iran,71686,43894,4474,3930,263388
Turkey,56956,3446,1198,1665,376100
Belgium,29647,6463,3600,1223,102151
Netherlands,25587,250,2737,1384,101534
Switzerland,25415,12700,1106,386,193800
Canada,24383,7172,717,557,422200
Brazil,22192,173,1223,296,62985
Portugal,16585,277,504,228,163616
Russia,15770,1291,130,8,1200000
Austria,13945,6987,350,243,144877
Israel,11145,1627,103,183,117339
South Korea,10512,7368,214,55,514621
Sweden,10483,381,899,839,54700
Ireland,9655,25,334,194,53000
India,9205,1080,331,0,189111
Peru,7519,1798,193,134,76506
Ecuador,7466,501,333,184,23635
Japan,7370,784,123,129,77381
Chile,7213,2059,80,387,82271
Poland,6674,439,232,160,138007
Norway,6525,32,128,59,126486
Australia,6313,3338,59,81,353941
Romania,6300,852,316,204,62328
Denmark,6174,2123,273,104,70125
Czech Republic,5991,464,138,87,125126
Pakistan,5230,1028,91,37,61801
Malaysia,4683,2108,76,66,77491
Philippines,4648,197,297,1,33814
Saudi Arabia,4462,761,59,67,115585
Indonesia,4241,359,373,0,27075
Mexico,4219,1772,273,89,35479
UAE,4123,680,22,1,648195
Serbia,3630,400,80,146,18312
Panama,3400,29,87,106,15147
Luxembourg,3281,500,66,30,29165
Qatar,2979,275,7,37,49102
Finland,2974,300,56,80,45019
Dominican Republic,2967,131,173,147,9275
Ukraine,2777,89,83,45,30314
Colombia,2776,270,109,92,41765
Belarus,2578,203,26,50,64000
Thailand,2551,1218,38,61,71860
Singapore,2532,560,8,31,72680
South Africa,2173,410,25,7,80085
Argentina,2142,468,90,83,19758
Greece,2114,269,98,76,42261
Egypt,2065,589,159,0,25000
Algeria,1914,591,293,60,3359
Iceland,1701,889,8,10,35253
Moldova,1662,94,31,80,6271
Morocco,1661,177,118,1,8473
Croatia,1600,373,23,34,16381
Hungary,1410,118,99,58,33532
Iraq,1352,640,76,0,35415
New Zealand,1330,471,4,5,61167
Estonia,1309,98,25,11,30349
Kuwait,1234,142,1,29,0
Slovenia,1205,150,53,35,34851
Bahrain,1136,558,6,4,63973
Azerbaijan,1098,250,11,27,66677
Lithuania,1053,97,23,14,40712
Armenia,1013,197,13,30,7164
Bosnia and Herzegovina,1009,193,39,4,10975
Hong Kong,1005,360,4,13,96709
Kazakhstan,951,99,10,21,69304
Uzbekistan,865,66,4,8,70000
North Macedonia,828,41,34,15,8057
Cameroon,820,98,12,0,0
Slovakia,742,23,2,5,27426
Diamond Princess,712,619,11,10,0
Tunisia,707,43,31,85,11238
Bulgaria,675,68,29,36,18502
Cuba,669,92,18,11,15057
Latvia,651,16,5,2,28214
Andorra,638,128,29,17,1673
Cyprus,633,65,11,8,17923
Lebanon,630,80,20,34,15152
Bangladesh,621,39,34,1,9653
Afghanistan,607,32,18,0,0
Oman,599,109,4,3,0
Costa Rica,595,56,3,14,6762
