country,cases,recovered,deaths,critical,tests
World,80709419,56901083,1764393,105617,0
China,86933,81971,4634,4,160000000
USA,19433847,11410501,339921,28577,245441506
India,10188392,9760848,147659,8944,167159289
Brazil,7465806,6475466,190815,8318,28600000
Russia,3021964,2426439,54226,2300,88600000
France,2550864,189718,62573,2649,33787677
UK,2256005,0,70405,1529,52257588
Turkey,2133373,1994034,19624,4501,23605813
Italy,2038759,1386198,71620,2582,25985979
Spain,1869610,0,49824,1907,25991493
Germany,1643169,1223700,30157,5535,33708381
Colombia,1584903,1444041,41943,2578,7834929
Argentina,1578267,1402227,42501,3262,4661855
Mexico,1372243,1023916,121837,3913,3506836
Poland,1253957,992381,27061,1603,6976460
Iran,1194963,942548,54574,5273,7354931
Ukraine,1019876,651917,17702,177,5348820
Peru,1006318,943637,37414,1134,5453091
South Africa,994911,839194,26521,546,6415824
Netherlands,753905,0,10970,615,5514008
Indonesia,706837,576693,20994,0,7082550
Czech Republic,667575,565745,10991,618,3663434
Belgium,637246,43749,19089,511,6785476
Romania,613760,536332,15108,1210,4710842
Chile,598394,567376,16404,700,6309588
Iraq,590779,530262,12767,185,4369122
Canada,541616,448222,14800,715,13343345
Bangladesh,508099,450488,7428,0,3159260
Pakistan,469482,420489,9816,2357,6523842
Philippines,469003,431043,9067,708,6649325
Morocco,430562,396095,7204,833,4384421
Switzerland,428197,311500,7193,428,3476677
Israel,398664,359983,3210,584,7465561
Sweden,396048,0,8279,302,3989420
Portugal,392996,316671,6556,513,5323341
Saudi Arabia,362066,353004,6176,383,10851145
Austria,350484,320753,5843,431,3747328
Serbia,323367,31536,2983,295,2231386
Hungary,315362,126482,8951,468,2607298
Jordan,286356,258651,3729,292,3068292
Nepal,257700,249132,1819,0,1900392
Panama,228724,183522,3799,188,1242275
Georgia,220508,200339,2352,0,1876048
Japan,213547,180188,3155,654,4676504
Azerbaijan,213192,164500,2454,0,2141798
Ecuador,209274,181618,13990,363,735790
Croatia,204312,189055,3613,271,990665
UAE,200892,177407,655,0,20187127
Bulgaria,197384,109742,7123,523,1127820
Belarus,184922,164538,1376,0,3912583
Lebanon,169472,120780,1379,422,1895150
Slovakia,166649,116948,1732,380,1380195
Dominican Republic,165940,127866,2404,233,853047
Costa Rica,162990,128842,2086,228,475338
Armenia,157349,138669,2752,0,581386
Bolivia,153590,129754,9083,71,399424
Denmark,151167,108659,1153,96,10146516
Kazakhstan,150951,137846,2196,221,5170746
Kuwait,149449,145380,929,36,1239132
Qatar,142903,140687,244,25,1219417
Moldova,140996,126651,2883,255,545243
Guatemala,135171,123893,4763,5,623719
Greece,135114,9989,4553,473,3270139
Palestine,131904,108118,1281,121,855884
Egypt,131315,109462,7352,90,1000000
Tunisia,130230,99514,4426,320,581067
Lithuania,128910,61345,1228,194,1576012
Oman,128290,120441,1491,36,571472
Ethiopia,122413,108269,1901,236,1776322
Myanmar,121280,102163,2579,0,1723430
Honduras,118659,55587,3061,121,300566
Slovenia,114184,92986,2532,208,653427
Venezuela,111951,106105,1013,51,2402756
Bosnia and Herzegovina,109330,75124,3923,0,502063
Paraguay,104162,77359,2174,172,546113
Malaysia,103900,83414,451,108,3239706
Algeria,97857,65505,2722,42,0
Libya,97653,68289,1415,0,527741
Kenya,95843,76998,1655,38,1031721
Bahrain,91518,89326,351,12,2317781
Ireland,85394,23364,2200,23,2270523
Nigeria,83576,70495,1247,10,925215
North Macedonia,81425,58720,2427,138,392376
Kyrgyzstan,80182,74477,1344,78,579607
Uzbekistan,76666,74093,612,169,1377915
Singapore,58519,58362,29,0,5236487
South Korea,55902,38532,793,299,3969415
Albania,55755,31181,1143,39,247125
Ghana,54286,53082,333,13,653941
Afghanistan,51844,41012,2158,93,192113
Norway,46678,37658,421,26,2584584
Montenegro,46327,36373,658,68,173377
Luxembourg,45776,37574,470,35,1648259
El Salvador,44619,39989,1297,73,609398
Sri Lanka,40380,32051,187,0,1181068
Latvia,35819,24722,515,52,831951
Finland,34821,26000,524,26,2400908
Uganda,33563,11055,245,0,732329
Australia,28297,25727,908,0,11060719
Cameroon,26277,24892,448,46,149000
Estonia,25027,15688,204,33,611239
Sudan,23316,13524,1468,0,0
Cote d'Ivoire,22081,21697,133,0,251251
Namibia,21398,17851,187,36,199148
Zambia,19671,18200,382,0,557472
Cyprus,19391,2057,111,16,697549
Senegal,18523,16881,387,33,263446
Mozambique,18162,16109,159,0,265739
Madagascar,17633,17147,260,16,98369
Angola,17149,9976,399,8,171247
Congo,16763,13982,573,0,0
French Polynesia,16550,4842,108,21,26355
Uruguay,16218,10847,147,71,606387
Botswana,14025,11627,40,1,523759
Guinea,13646,13049,80,24,104277
Maldives,13618,13050,48,39,303585
Mauritania,13516,10065,321,60,123133
