country,cases,recovered,deaths,critical,tests
World,13448500,7841591,580349,59579,0
China,83605,78674,4634,3,90410000
USA,3545077,1600195,139143,16337,44030877
Brazil,1931204,1213512,74262,8318,4572796
India,937487,593080,24315,8944,12092503
Russia,739947,512825,11614,2300,23495752
Peru,333867,223261,12229,1325,1963921
Chile,319493,289220,7069,1915,1322503
Mexico,304435,189063,35491,378,739922
Spain,303699,0,28409,617,6026446
South Africa,298292,146279,4346,539,2232738
UK,291373,0,44968,162,12270317
Iran,262173,225270,13211,3389,2023079
Pakistan,253604,170656,5320,2151,1606190
Italy,243344,195441,34984,60,6004611
Saudi Arabia,237803,177560,2283,2235,2336874
Turkey,214993,196720,5402,1204,4065178
Germany,200766,185500,9144,264,6376054
Bangladesh,190057,103227,2424,1,966400
France,172377,78597,30029,492,2489269
Colombia,159898,68806,5625,875,1082415
Canada,108486,72170,8798,2170,3302483
Argentina,106910,45467,1968,752,483799
Qatar,104533,101160,150,137,420649
Egypt,83930,25544,4008,41,135000
Iraq,81757,50782,3345,412,698012
Indonesia,78572,37636,3710,0,1097468
Sweden,76001,0,5545,81,681820
Ecuador,69570,30484,5130,313,186879
Belarus,65269,55799,474,89,1144696
Belgium,62781,17223,9787,23,1390593
Kazakhstan,61755,35911,375,221,1719295
Oman,59568,37987,273,149,244831
Philippines,57545,20459,1603,333,1017723
Kuwait,56174,46161,396,156,441143
UAE,55573,46025,335,1,4000000
Ukraine,54771,27154,1412,104,813396
Netherlands,51146,0,6135,20,764079
Bolivia,49250,15294,1866,71,108897
Panama,48096,24663,960,157,168517
Portugal,47051,31550,1668,69,1366864
Singapore,46630,42737,27,0,1009532
Dominican Republic,46305,23134,910,226,189391
Israel,42360,19665,371,183,1317362
Poland,38457,27756,1588,74,1813365
Afghanistan,34740,21454,1048,31,81252
Bahrain,34078,29753,111,51,685318
Nigeria,33616,13792,754,7,186309
Romania,33585,21803,1931,234,868478
Switzerland,33016,29800,1968,19,690701
Armenia,32490,20729,581,10,136802
Guatemala,30872,4453,1302,5,64590
Honduras,28579,3123,789,58,49308
Ireland,25670,23364,1746,9,523277
Azerbaijan,25113,16150,319,66,576249
Ghana,24988,21067,139,8,331366
Japan,22220,18282,982,40,574432
Algeria,20216,14295,1028,61,0
Moldova,19708,13033,655,358,101180
Austria,19021,17073,709,9,708128
Serbia,18983,13991,418,170,507002
Nepal,17061,10328,38,0,606141
Morocco,16097,13442,257,31,915140
Cameroon,15173,11928,359,52,120837
Uzbekistan,14085,8327,67,43,1377915
South Korea,13512,12282,289,15,1420616
Czech Republic,13341,8441,355,21,602670
Denmark,13061,12160,610,3,1257157
Cote d'Ivoire,13037,6908,87,0,78066
Kyrgyzstan,11444,3538,149,24,256698
Kenya,10791,3017,202,44,221234
Sudan,10417,5579,659,0,401
El Salvador,10303,5919,278,357,197151
Australia,10250,7835,108,28,3156624
