country,cases,recovered,deaths,critical,tests
World,49649250,35246650,1248001,90806,0
China,86151,81098,4634,9,160000000
USA,10058586,6391208,242230,18303,155148732
India,8460885,7818558,125605,8944,115429095
Brazil,5632505,5064344,162035,8318,21900000
Russia,1733440,1296124,29887,2300,63541298
France,1661853,126329,39865,4331,17367177
Spain,1388411,0,38833,2863,18072174
Argentina,1228814,1042237,33136,4666,3177564
UK,1146484,0,48475,1181,35600586
Colombia,1127733,1020263,32405,2376,5320872
Mexico,949197,701837,93772,2800,2465699
Peru,917503,838783,34783,1022,4635248
Italy,862681,322925,40638,2515,16951896
South Africa,734175,675593,19749,546,4940719
Iran,663800,509952,37409,5495,5147249
Germany,641362,402500,11364,2653,23393311
Chile,518390,494303,14450,733,4502579
Poland,493765,188675,7287,1703,5113336
Iraq,493139,423266,11244,395,2970814
Belgium,479341,27987,12520,1428,5174287
Ukraine,440188,195544,8125,177,3312549
Indonesia,429574,360705,14442,0,4678096
Bangladesh,417475,335027,6036,0,2418423
Czech Republic,403497,214882,4484,1156,2516543
Netherlands,397730,0,7887,630,3535613
Philippines,391809,349974,7461,1483,4972090
Turkey,389256,334293,10722,2654,14846192
Saudi Arabia,349822,336533,5506,736,8395130
Pakistan,340251,317086,6923,830,4609513
Israel,318402,306890,2644,324,4794817
Romania,287062,195971,7663,1001,3418245
Canada,255809,211237,10436,238,9826986
Morocco,246349,200954,4127,884,3451451
Switzerland,211913,87300,2710,426,2157721
Nepal,188883,152908,1070,0,1517343
Ecuador,172508,149048,12761,333,563159
Portugal,166900,93754,2792,340,3642907
Sweden,146461,0,6022,92,2431770
Bolivia,142201,113386,8768,71,336834
UAE,139891,136936,510,0,13850488
Austria,138979,83707,1340,421,2396015
Panama,137760,115990,2770,128,701637
Qatar,133811,130881,232,39,1007050
Kuwait,130463,121263,804,115,955447
Dominican Republic,129300,107038,2261,175,616366
Oman,117167,107368,1286,145,376700
Costa Rica,115417,70421,1453,170,326539
Kazakhstan,114826,107339,1857,221,3645655
Guatemala,110502,100319,3794,5,451077
Egypt,108754,100106,6343,41,135000
Japan,104782,95756,1806,189,2818683
Belarus,104286,89555,1001,0,2628891
Armenia,101773,61782,1506,0,428687
Jordan,101248,8506,1136,382,2003989
Hungary,99625,23213,2250,391,1167641
Honduras,99347,42574,2736,24,231650
Ethiopia,98746,58103,1512,332,1514869
Venezuela,94305,89099,821,117,2186865
Lebanon,91328,45820,700,274,1302138
Bahrain,83023,80526,328,20,1814090
Moldova,80501,60220,1882,814,389127
Bulgaria,72184,23436,1576,257,784575
Slovakia,71088,16990,317,218,870094
Uzbekistan,68139,65333,579,257,1377915
Paraguay,66481,46466,1472,114,380237
