country,cases,recovered,deaths,critical,tests
World,60704894,42021530,1425916,103935,0
China,86469,81530,4634,6,160000000
USA,13138204,7805597,268221,24150,186108026
India,9266697,8677986,135261,8944,134841307
Brazil,6166898,5512847,170799,8318,21900000
France,2170097,156552,50618,4148,20098815
Russia,2162503,1660419,37538,2300,73700000
Spain,1622632,0,44037,2838,21917246
UK,1557007,0,56533,1489,41858783
Italy,1480874,637149,52028,3848,20956187
Argentina,1390388,1217284,37714,4039,3742317
Colombia,1270991,1174959,35860,2376,6186303
Mexico,1060152,791516,102739,2852,2742996
Germany,983731,656400,15381,3781,27859242
Peru,954459,884747,35727,985,4982778
Poland,924422,469527,14988,2073,6053471
Iran,894385,625606,46207,5832,5913229
South Africa,775502,716444,21201,546,5355068
Ukraine,661858,307778,11492,177,4243600
Belgium,561803,36569,15938,1106,5720922
Chile,544092,520180,15138,540,5138616
Iraq,542187,472054,12086,354,3347344
Indonesia,511836,429807,16225,0,5465921
Czech Republic,505215,417657,7611,839,2976646
Netherlands,498653,0,9109,548,3893908
Turkey,467730,385480,12840,4641,17733520
Bangladesh,454146,369179,6487,0,2696150
Romania,440344,313885,10541,1205,3974996
Philippines,422915,386955,8215,1449,5586757
Pakistan,382892,332974,7803,1867,5297703
Saudi Arabia,356067,344787,5825,724,9401613
Canada,347466,277232,11710,449,11090768
Morocco,336506,284496,5539,1023,3854502
Israel,331915,319921,2826,285,5491982
Switzerland,309469,211500,4393,519,2623342
Portugal,274011,189356,4127,517,4351221
Austria,260512,189059,2667,709,2960496
Sweden,230514,0,6555,192,2914088
Nepal,226026,207998,1389,0,1690509
Jordan,198021,131181,2442,472,2435340
Ecuador,187230,164009,13288,359,629442
Hungary,185687,44020,4114,656,1548318
UAE,162662,151044,563,0,16073324
Panama,158532,139356,3002,151,858579
Bolivia,144147,119835,8928,71,355234
Kuwait,141217,134033,871,78,1068193
Serbia,140608,31536,1315,223,1682416
Dominican Republic,139396,113263,2315,168,690728
Qatar,137851,134950,237,36,1092622
Japan,135400,114725,2001,376,3331392
Costa Rica,134520,82611,1674,207,381490
Bulgaria,133060,42620,3367,410,941261
Armenia,129085,100913,2040,0,494568
Belarus,128449,107452,1119,0,3128178
Kazakhstan,127580,114347,1990,221,4206738
Oman,122579,113856,1391,121,571472
Lebanon,120341,71236,950,335,1503020
Guatemala,119989,108854,4107,5,519010
Georgia,114889,95581,1085,0,1133765
Egypt,114107,102201,6585,46,1000000
Croatia,111617,89425,1501,240,702242
Ethiopia,107109,66574,1664,319,1609980
Honduras,105572,46821,2877,118,260224
Azerbaijan,102396,66963,1224,0,1646654
Moldova,101203,83789,2209,252,446095
Venezuela,100817,95669,880,117,2289071
Slovakia,99304,53547,732,213,1034492
Greece,97288,9989,1902,597,2290659
Tunisia,91307,66459,2983,287,439181
Bahrain,86185,84335,340,12,2003210
Myanmar,83566,63366,1810,0,1076382
Bosnia and Herzegovina,83328,48210,2429,0,405667
Libya,79797,50914,1125,0,412128
Kenya,79322,52974,1417,49,855403
Paraguay,78878,56025,1691,125,432048
Algeria,78025,50712,2329,37,0
Palestine,76727,60499,665,54,646419
Denmark,74204,58148,802,42,7051961
Uzbekistan,72178,69455,605,199,1377915
Ireland,71187,23364,2033,36,1911609
Kyrgyzstan,70744,62048,1245,133,490518
Slovenia,69306,47770,1199,202,492680
Nigeria,66805,62493,1169,10,749136
Malaysia,59817,46501,345,110,2577387
Singapore,58190,58091,28,1,4448110
North Macedonia,57451,34970,1600,138,320011
Lithuania,51655,12282,432,117,1292581
Ghana,51225,50127,323,17,583545
Afghanistan,45490,36145,1725,93,143465
El Salvador,37884,34595,1086,38,535345
Albania,34944,17031,743,21,173306
