country,cases,recovered,deaths,critical,tests
World,3062515,921320,211449,56297,0
China,82830,77474,4633,52,0
USA,1010356,138990,56797,14186,5696928
Spain,229422,120832,23521,7764,1345560
Italy,199414,66624,26977,1956,1789662
France,165842,45513,23293,4608,463662
Germany,158758,114500,6126,2409,2072669
UK,157149,0,21092,1559,719910
Turkey,112261,33791,2900,1736,918885
Iran,91472,70933,5806,3011,432329
Russia,87147,7346,794,2300,3019434
Brazil,66501,31142,4543,8318,291922
Canada,48500,18268,2707,557,717451
Belgium,46687,10878,7207,903,214042
Netherlands,38245,0,4518,905,193950
India,29451,7137,939,0,665819
Switzerland,29164,22200,1665,185,245300
Peru,28699,8425,782,598,239563
Portugal,24027,1357,928,176,360155
Ecuador,23240,1557,663,146,61529
Ireland,19648,9233,1102,146,127319
Sweden,18926,1005,2274,399,94500
Saudi Arabia,18811,2531,144,117,200000
Israel,15555,7200,204,129,302691
Austria,15274,12362,549,140,232537
Mexico,14677,8354,1351,378,67635
Singapore,14423,1095,14,20,121774
Pakistan,13915,3029,292,111,150756
Chile,13813,7327,198,426,161235
Japan,13614,1899,385,300,150692
Poland,11902,2466,562,160,297859
Romania,11339,3141,641,227,143834
Belarus,11289,1740,75,92,153845
Qatar,11244,1066,10,72,85709
UAE,10839,2090,82,1,1057326
South Korea,10738,8764,243,55,601660
Indonesia,9096,1151,765,0,75157
Ukraine,9009,864,220,110,93519
Denmark,8698,5959,427,72,155810
Serbia,8275,1209,162,85,67917
Philippines,7777,932,511,31,89889
Norway,7599,32,205,52,164316
Czech Republic,7445,2826,223,73,218474
Australia,6720,5586,83,43,517063
Dominican Republic,6293,993,282,144,22498
Bangladesh,5913,131,152,1,50401
Malaysia,5820,3957,99,37,144686
Panama,5779,369,165,85,26642
Colombia,5597,1210,253,118,90899
South Africa,4793,1473,90,36,178470
Egypt,4782,1236,337,0,90000
Finland,4695,2500,193,56,82437
Morocco,4120,695,162,1,29254
Argentina,4003,1140,197,144,49905
Luxembourg,3729,3123,88,20,39102
Algeria,3517,1558,432,40,6500
Moldova,3481,925,102,212,11763
Kuwait,3288,1012,22,64,0
Thailand,2931,2609,52,61,178083
Kazakhstan,2835,720,25,35,205560
Bahrain,2723,1218,8,2,117374
Hungary,2583,498,280,61,65625
Greece,2534,577,136,43,66094
Oman,2049,364,10,3,0
Croatia,2039,1166,59,21,32817
Uzbekistan,1904,892,8,8,242536
Iraq,1847,1286,88,0,73782
Armenia,1808,848,29,10,18547
Iceland,1792,1624,10,1,46377
Cameroon,1705,805,58,12,0
Afghanistan,1703,220,57,7,8694
Azerbaijan,1678,1162,22,15,128807
Estonia,1647,233,50,7,48406
Bosnia and Herzegovina,1565,659,60,4,26822
Ghana,1550,155,11,4,100622
New Zealand,1469,1180,19,1,123920
Lithuania,1449,474,41,17,106775
Slovenia,1402,221,83,22,49607
North Macedonia,1399,553,65,13,15120
Cuba,1389,525,56,12,39828
Slovakia,1381,403,18,7,74099
Bulgaria,1363,206,58,41,27000
Nigeria,1337,255,40,2,10918
Cote d'Ivoire,1164,499,14,0,0
Guinea,1163,246,7,0,0
Hong Kong,1038,787,4,4,145640
Djibouti,1035,477,2,0,12250
Tunisia,967,279,39,18,21081
Bolivia,950,80,50,3,5791
Cyprus,822,148,15,15,50220
