country,cases,recovered,deaths,critical,tests
World,23108416,15700385,802600,61828,0
China,84917,79792,4634,20,90410000
USA,5796727,3127418,179200,16801,74718580
Brazil,3536488,2670755,113454,8318,14144344
India,2973368,2220799,55928,8944,33467237
Russia,946976,761330,16189,2300,33800000
South Africa,603338,500102,12843,539,3504507
Peru,576067,384908,27245,1530,2915372
Mexico,543806,371638,59106,3503,1226117
Colombia,522138,348940,16568,1493,2409706
Spain,407879,0,28838,541,7955615
Chile,393769,367897,10723,1072,2142301
Iran,354764,305866,20376,3794,2987117
Argentina,329043,239806,6730,1853,1052687
UK,323313,0,41405,76,15177265
Saudi Arabia,305186,277067,3580,1675,4501104
Pakistan,291588,273579,6219,722,2389365
Bangladesh,290360,172615,3861,0,1420449
Italy,257065,204960,35427,69,7862592
Turkey,255723,235569,6080,749,6154157
France,234400,84829,30503,379,6000000
Germany,233021,205800,9328,236,10197366
Iraq,197085,140446,6283,587,1393488
Philippines,182365,114519,2940,717,2238793
Indonesia,149408,102991,6500,0,1989870
Canada,124372,110648,9064,62,5034059
Qatar,116481,113216,193,66,577122
Ecuador,106481,87730,6248,350,301496
Bolivia,106065,41111,4305,71,225297
Kazakhstan,104071,87920,1415,221,2291327
Israel,100716,77785,809,390,2180096
Ukraine,100643,51078,2207,177,1378519
Egypt,97148,64318,5231,41,135000
Dominican Republic,89867,59132,1533,287,339860
Sweden,86068,0,5810,26,1030010
Panama,84392,59722,1859,153,287300
Oman,83769,78386,609,151,309212
Belgium,80178,18131,9976,82,2074445
Kuwait,79269,71264,511,95,581118
Romania,76355,34523,3196,489,1591015
Belarus,70111,68256,632,0,1455885
Guatemala,66941,55314,2532,5,216776
UAE,66193,58296,370,0,6348109
Netherlands,65589,0,6195,56,1312787
Poland,60281,41029,1938,84,2493423
Japan,59721,46467,1155,243,1282693
Singapore,56216,53651,27,0,1745928
Portugal,55211,40473,1792,41,1896675
Honduras,52819,8082,1619,49,129411
Nigeria,51304,37885,996,7,369904
Morocco,49247,34199,817,31,1670569
Bahrain,48661,45166,181,36,1020803
Ghana,43325,41408,261,5,432372
