country,cases,recovered,deaths,critical,tests
World,7859879,4026795,431918,54092,0
China,83075,78367,4634,0,0
USA,2142224,854106,117527,16744,24292171
Brazil,850796,427610,42791,8318,1476057
Russia,520129,274641,6829,2300,14574117
India,321626,162326,9199,8944,5507182
UK,294375,0,41662,492,6624676
Spain,290685,0,27136,617,4465338
Italy,236651,174865,34301,220,4564191
Peru,225132,111724,6498,1113,1338477
Germany,187423,171900,8867,447,4694147
Iran,184955,146748,8730,2755,1219400
Turkey,176677,150087,4792,684,2586995
Chile,167355,137296,3101,1656,819999
France,156813,72808,29398,871,1384633
Mexico,139196,101767,16448,378,393714
Pakistan,132405,50056,2551,111,839019
Saudi Arabia,123308,82548,932,1843,1087021
Canada,98410,59354,8107,1937,2113924
Bangladesh,84379,17828,1139,1,489960
Qatar,78416,55252,70,232,286830
South Africa,65736,36850,1423,208,1087887
Belgium,59918,16547,9650,88,1010059
Belarus,53241,29111,303,92,714324
Sweden,50931,0,4874,272,325000
Colombia,48746,19426,1592,335,482832
Netherlands,48640,0,6057,77,455067
Ecuador,46356,22865,3874,219,134141
Egypt,42980,11529,1484,41,135000
UAE,41990,26761,288,1,2626000
Singapore,40197,28808,26,1,488695
Indonesia,37420,13776,2091,0,495527
Portugal,36463,22438,1512,77,975737
Kuwait,35466,25882,289,176,332288
Switzerland,31094,28800,1938,15,453745
Ukraine,30506,13976,880,306,479111
Argentina,30295,9083,815,274,228324
Poland,29017,14104,1237,77,1169088
Philippines,25392,5706,1074,82,495449
Ireland,25295,22698,1705,28,367780
Afghanistan,24102,4201,451,19,54770
Dominican Republic,22572,13084,577,110,107175
Oman,22077,7530,99,94,136164
Romania,21679,15635,1394,171,552670
Panama,20059,13759,429,96,89736
Israel,18972,15357,300,33,739627
Iraq,18950,7515,549,111,359950
Bahrain,17713,12191,37,12,410842
Japan,17382,15580,924,76,336161
Austria,17078,16012,677,11,520976
Bolivia,16929,2431,559,71,42741
Armenia,16004,6081,264,10,80130
Nigeria,15682,5101,407,7,90464
Kazakhstan,14238,8829,73,77,1050098
Serbia,12251,11348,253,15,301126
Denmark,12139,11035,597,11,786198
South Korea,12051,10691,277,15,1094704
Moldova,11459,6421,398,378,63328
Ghana,11118,3979,48,4,245448
Algeria,10810,7420,760,39,0
Czech Republic,9991,7219,328,14,494805
Azerbaijan,9570,5309,115,66,362654
Guatemala,8982,1702,351,5,31427
Morocco,8692,7696,212,7,405898
Cameroon,8681,4836,212,28,0
Norway,8628,8138,242,5,277253
Malaysia,8445,7311,120,4,618360
Honduras,8132,844,306,13,21540
Australia,7302,6812,102,2,1782651
Finland,7087,6200,325,2,217300
Sudan,7007,2556,447,0,401
Nepal,5335,913,18,0,317870
Senegal,4996,3228,60,23,59008
Tajikistan,4971,3288,50,0,0
Uzbekistan,4966,3874,19,16,748555
Cote d'Ivoire,4848,2397,45,0,35935
Congo,4724,595,106,0,0
Guinea,4484,3213,25,24,14407
Djibouti,4449,2823,41,0,40855
Hungary,4064,2476,559,20,230139
Luxembourg,4063,3922,110,0,106062
Haiti,3941,24,64,0,8081
North Macedonia,3895,1705,179,34,42262
El Salvador,3603,1738,72,126,120941
Gabon,3463,1024,23,17,19517
Kenya,3457,1221,100,7,112171
Bulgaria,3266,1723,172,16,103077
Ethiopia,3166,495,55,39,176504
Thailand,3134,2987,58,1,468175
Greece,3112,1374,183,13,247452
Venezuela,2904,487,24,1,1066791
Bosnia and Herzegovina,2893,2119,163,4,75171
Somalia,2579,559,87,2,0
Mayotte,2282,1790,28,12,8800
Croatia,2251,2134,107,0,69967
Cuba,2238,1923,84,5,131628
Kyrgyzstan,2207,1722,27,11,147454
CAR,2057,363,7,2,18921
Maldives,2013,1217,8,9,28940
Estonia,1973,1705,69,0,95000
Sri Lanka,1884,1252,11,1,84802
Iceland,1808,1794,10,0,63124
Mali,1776,1058,104,0,3483
Lithuania,1763,1416,75,17,360670
South Sudan,1693,49,27,0,3356
Mauritania,1682,311,83,25,7654
Costa Rica,1662,743,12,3,31763
Slovakia,1545,1410,28,0,196244
New Zealand,1504,1482,22,0,307810
Slovenia,1492,1359,109,0,88463
Nicaragua,1464,953,55,0,0
Albania,1464,1039,36,7,17888
Guinea-Bissau,1460,153,15,5,1500
Lebanon,1442,868,32,9,105264
Zambia,1357,1104,10,1,28236
Equatorial Guinea,1306,200,12,0,8268
Paraguay,1261,647,11,2,46608
Madagascar,1252,362,10,9,15495
French Guiana,1161,520,2,6,277
Sierra Leone,1132,670,51,0,0
Hong Kong,1110,1061,4,3,241992
Latvia,1097,845,28,1,126054
Tunisia,1094,995,49,0,58770
Niger,980,881,66,0,6275
Cyprus,980,807,18,4,140126
Jordan,953,678,9,5,266873
Burkina Faso,892,799,53,0,0
Andorra,853,781,51,8,3750
Georgia,851,702,14,6,73893
Chad,848,718,72,0,0
Uruguay,847,784,23,3,52862
Congo,728,221,24,0,0
Cabo Verde,726,294,6,0,1307
Diamond Princess,712,651,13,4,0
Yemen,705,39,160,0,120
San Marino,694,520,42,1,5238
Uganda,694,219,0,0,142819
Sao Tome and Principe,659,176,12,0,1453
Malta,646,601,9,1,80953
