country,cases,recovered,deaths,critical,tests
World,72092310,50483254,1610915,106846,0
China,86701,81774,4634,5,160000000
USA,16549366,9644325,305082,27523,219505072
India,9857380,9356879,143055,8944,152697399
Brazil,6880595,5969706,181143,8318,25700000
Russia,2625848,2085958,46453,2300,82100000
France,2365319,175891,57761,2884,28717663
UK,1830956,0,64026,1275,47141344
Italy,1825775,1076891,64036,3199,24063029
Turkey,1809809,1581565,16199,5961,20898517
Spain,1741439,0,47624,2100,24101272
Argentina,1494602,1330160,40668,3594,4237401
Colombia,1417072,1310425,38866,2376,7029070
Germany,1320592,957500,22171,4491,30494036
Mexico,1229379,904042,113019,3550,3150804
Poland,1126700,840541,22676,1765,6653788
Iran,1100818,800853,51949,5739,6657974
Peru,983045,916335,36609,1039,5248832
Ukraine,885039,494001,14998,177,4957299
South Africa,852965,760118,23106,546,5819755
Indonesia,611631,501376,18653,0,6331331
Netherlands,603603,0,10019,496,5077285
Belgium,603159,41334,17792,646,6269883
Czech Republic,575424,504540,9490,563,3323551
Iraq,573622,505669,12565,193,3867170
Chile,569781,543083,15846,651,5727305
Romania,551900,451477,13264,1288,4413212
Bangladesh,489178,417503,7020,0,2956882
Canada,454852,368474,13350,596,12485963
Philippines,448315,409391,8730,1401,6195558
Pakistan,435056,381208,8724,2470,5990168
Morocco,397597,353098,6589,1013,4179619
Switzerland,373831,291500,5976,454,3019837
Saudi Arabia,359749,350347,6036,517,10349590
Israel,355786,335243,2983,338,5605071
Portugal,344700,268453,5461,503,4939014
Sweden,320098,0,7514,258,3718476
Austria,319822,277883,4415,591,3386308
Hungary,276247,79769,6784,610,2275935
Serbia,261437,31536,2275,318,2016984
Jordan,257275,213344,3335,340,2810294
Nepal,247593,234231,1689,0,1825860
Ecuador,201524,174188,13874,359,688032
Panama,190585,160641,3331,183,1051067
Georgia,187006,154241,1744,0,1667615
UAE,183755,163048,609,0,18275468
Bulgaria,178952,81757,5626,595,1062824
Japan,174299,147524,2534,578,4001554
Croatia,172523,144691,2562,295,872515
Azerbaijan,171423,107635,1883,0,1938244
Belarus,158334,135922,1254,0,3578661
Dominican Republic,153585,119616,2360,230,784626
Costa Rica,150947,112622,1895,232,427104
Armenia,147312,124521,2462,0,545240
Bolivia,146697,125886,9013,71,375921
Kuwait,146044,141825,911,68,1176983
Lebanon,145245,98584,1190,380,1771633
Qatar,140827,138347,240,24,1163120
Kazakhstan,140784,124729,2088,221,4871752
Slovakia,130794,95416,1148,282,1206072
Guatemala,129099,117615,4405,5,580139
Moldova,125723,107733,2547,288,503321
Oman,125669,117327,1463,65,571472
Greece,123842,9989,3540,577,2572828
Egypt,121089,104710,6898,67,1000000
Ethiopia,116297,92449,1803,318,1701522
Honduras,113708,51244,2971,112,282300
Tunisia,110393,84218,3836,276,508861
Palestine,108099,83123,961,83,767501
Myanmar,107215,85406,2245,0,1419187
Venezuela,107177,102289,949,46,2347543
Denmark,107116,78236,935,54,8483883
Bosnia and Herzegovina,100306,65289,3298,0,463118
Slovenia,95481,72290,2041,192,589788
Paraguay,92913,65852,1937,147,496890
Algeria,91638,60028,2584,46,0
Kenya,91526,72596,1586,44,967317
Lithuania,90252,38768,791,178,1403151
Libya,89880,59839,1278,0,478198
Bahrain,88965,87025,348,6,2180017
Malaysia,82246,68084,411,121,2918977
Kyrgyzstan,77059,69794,1307,90,544247
Ireland,75756,23364,2123,32,2101317
Uzbekistan,74811,72084,612,179,1377915
North Macedonia,73025,48726,2096,138,363021
Nigeria,72757,65850,1194,10,833755
Singapore,58313,58197,29,0,4834370
Ghana,52933,51676,327,15,620148
Afghanistan,48952,38328,1960,93,167758
Albania,47742,24520,989,39,214776
South Korea,41736,31493,578,179,3349864
El Salvador,41394,37667,1193,78,579690
Luxembourg,41272,31678,396,47,1507746
Montenegro,40948,29614,578,68,152817
Norway,40803,34463,387,31,2421445
Sri Lanka,32135,23304,149,0,988964
Finland,30450,20000,453,26,2163079
Australia,28025,25671,908,0,10356077
Uganda,27071,9744,220,0,676531
Cameroon,25143,23851,443,50,149000
Latvia,25046,1866,324,40,723345
