country,cases,recovered,deaths,critical,tests
World,21345271,14140455,762664,64591,0
China,84786,79462,4634,39,90410000
USA,5476266,2875147,171535,17217,69362009
Brazil,3278895,2384302,106571,8318,13464336
India,2525222,1807556,49134,8944,27694416
Russia,912823,722964,15498,2300,31903055
South Africa,579140,461734,11556,539,3351111
Peru,516296,354232,25856,1553,2705122
Mexico,505751,341507,55293,3675,1142045
Colombia,445111,261296,14492,1493,2104766
Chile,382111,355037,10340,1252,1960210
Spain,358843,0,28617,617,7472031
Iran,338825,293811,19331,3956,2812488
UK,316367,0,41358,80,14142736
Saudi Arabia,295902,262959,3338,1782,4071857
Pakistan,287300,265215,6153,774,2229409
Argentina,282437,199005,5527,1718,930097
Bangladesh,271881,156623,3591,0,1328757
Italy,252809,203326,35234,56,7467487
Turkey,246861,228980,5934,656,5592072
Germany,223774,202550,9289,224,8586648
France,212211,83848,30406,367,6000000
Iraq,168290,120129,5709,627,1245355
Philippines,153660,71405,2442,461,1974976
Indonesia,135123,89618,6021,0,1835505
Canada,121652,107942,9020,2296,4685663
Qatar,114532,111258,190,71,542518
Kazakhstan,101848,78633,1269,221,2252153
Ecuador,99409,79176,6030,343,280484
Bolivia,96459,33720,3884,71,205423
Egypt,96220,57858,5124,41,135000
Israel,91080,66965,665,375,2052630
Ukraine,87872,46797,2011,138,1252842
Dominican Republic,84488,49539,1409,303,313291
Sweden,84294,0,5783,31,917036
Oman,82743,77427,557,153,309212
Panama,79402,52886,1734,153,264046
Belgium,76191,17913,9916,74,1924348
Kuwait,75185,66740,494,115,552581
Belarus,69308,66452,603,0,1402346
Romania,68046,31920,2904,473,1478056
UAE,63819,57473,359,0,5851453
Netherlands,61840,0,6167,38,1195475
Guatemala,61428,49355,2341,5,197068
Singapore,55580,51049,27,0,1610906
Poland,55319,38362,1858,79,2307735
Portugal,53783,39374,1772,39,1799226
Japan,52217,37479,1073,211,1107537
Honduras,49042,7032,1542,37,120181
Nigeria,48445,35998,973,7,344397
Bahrain,46052,42469,168,40,954192
Ghana,41847,39718,223,6,421588
Kyrgyzstan,41373,33592,1491,24,267718
Armenia,41299,34164,814,0,181962
Morocco,39241,27644,611,31,1560527
Switzerland,37671,32900,1991,26,868886
Algeria,37664,26308,1351,44,0
Afghanistan,37431,26714,1363,31,97791
Azerbaijan,34018,31490,504,0,820002
Uzbekistan,33821,27825,220,410,1377915
Venezuela,31381,21580,266,81,1618708
Moldova,29483,20556,884,362,128076
Kenya,29334,15298,465,44,381317
Serbia,29233,26117,665,78,789480
Ethiopia,27242,11660,492,195,567442
Ireland,26995,23364,1774,8,699036
Costa Rica,26931,8785,281,99,112960
Nepal,25551,17077,99,0,807015
Austria,22876,20499,725,19,1003432
Australia,22743,13350,375,47,5179725
El Salvador,22314,10455,595,448,273509
Czech Republic,19693,13731,394,24,783459
