country,cases,recovered,deaths,critical,tests
World,10795100,5934994,518058,57987,0
China,83534,78479,4634,7,90410000
USA,2779953,1164680,130798,15898,34855642
Brazil,1453369,826866,60713,8318,3070447
Russia,654405,422931,9536,2300,19852167
India,605220,359896,17848,8944,8826585
UK,313483,0,43906,238,9662051
Spain,296739,0,28363,617,5448984
Peru,288477,178245,9860,1185,1699369
Chile,282043,245443,5753,2106,1109792
Italy,240760,190717,34788,87,5445476
Iran,230211,191487,10958,3081,1693242
Mexico,226089,134957,27769,378,581580
Pakistan,213470,100802,4395,2741,1305510
Turkey,201098,175422,5150,1035,3433963
Germany,196324,179800,9061,329,5873563
Saudi Arabia,194225,132760,1698,2272,1674487
France,165719,76539,29861,582,1384633
South Africa,159333,76025,2749,539,1666939
Bangladesh,149258,62108,1888,1,787335
Canada,104271,67744,8615,2103,2770153
Colombia,102009,43407,3470,335,778773
Qatar,97003,83965,115,190,360502
Egypt,69814,18881,3034,41,135000
Sweden,69692,0,5370,144,519113
Argentina,67197,23040,1351,576,362908
Belarus,62424,47553,398,89,1013056
Belgium,61509,17021,9754,37,1239232
Ecuador,58257,27887,4576,288,152268
Indonesia,57770,25595,2934,0,825636
Iraq,51524,26267,2050,328,555923
Netherlands,50273,0,6113,30,616376
UAE,49069,38160,316,1,3500000
Kuwait,46940,37715,358,139,391037
Ukraine,44998,19548,1173,97,666147
Singapore,44122,39011,26,1,757746
Portugal,42454,27798,1579,79,1190384
Oman,41194,24162,185,120,194945
Kazakhstan,41065,25319,188,121,1536607
Philippines,38511,10438,1270,167,722356
Poland,34775,21791,1477,78,1546510
Panama,34463,15945,645,140,133449
Dominican Republic,33387,17904,754,200,154129
Bolivia,33219,9340,1123,71,75466
Switzerland,31851,29200,1965,14,583928
Afghanistan,31836,15651,774,19,72906
Bahrain,27414,21948,92,52,564365
Romania,27296,19314,1667,222,722697
Nigeria,26484,10152,603,7,138462
Israel,26257,17452,322,57,1000949
Armenia,26065,14563,453,10,113665
Ireland,25477,23364,1738,12,434261
Honduras,19558,2060,497,58,49308
Japan,18723,16731,974,40,467444
Ghana,18134,13550,117,6,300520
Azerbaijan,18112,10061,220,66,482170
Guatemala,18096,3194,773,5,31427
Austria,17873,16491,705,9,620886
Moldova,16898,9594,549,469,98934
Serbia,14836,12772,281,73,409866
Algeria,14272,10040,920,48,0
Nepal,14046,4656,30,0,533847
South Korea,12850,11613,282,15,1285231
Denmark,12794,11693,606,11,1071479
Morocco,12636,9026,228,7,698128
Cameroon,12592,10100,313,52,0
Czech Republic,12046,7797,349,12,555980
Cote d'Ivoire,9702,4381,68,0,57774
Sudan,9573,4606,602,0,401
Norway,8896,8138,251,3,338860
Uzbekistan,8781,5847,26,26,1121236
Malaysia,8640,8375,121,4,764999
Australia,7920,7040,104,2,2499276
Finland,7236,6700,328,0,246000
Congo,7122,1785,175,0,0
Senegal,6925,4545,116,35,80619
El Salvador,6736,3964,182,168,165161
Kenya,6673,2089,149,18,173355
North Macedonia,6454,2598,306,55,60773
Venezuela,6062,1649,54,11,1270173
Tajikistan,6005,4627,52,0,0
Haiti,5975,931,105,0,11983
Ethiopia,5846,2430,103,35,250604
Kyrgyzstan,5735,2443,62,30,222295
Gabon,5513,2508,42,10,38692
Guinea,5404,4346,33,24,14407
Bulgaria,5154,2722,232,32,144369
Djibouti,4704,4550,55,0,46779
Bosnia and Herzegovina,4606,2432,188,4,94126
Mauritania,4472,1677,129,21,13842
Luxembourg,4345,4003,110,2,191282
French Guiana,4268,1602,16,20,8707
Hungary,4157,2714,586,8,277750
Costa Rica,3753,1516,17,6,38500
CAR,3745,787,47,2,23208
Greece,3432,1374,192,9,315982
Thailand,3173,3059,58,1,603657
Somalia,2924,932,90,2,0
Croatia,2831,2155,108,0,80456
Palestine,2758,460,8,0,84621
Mayotte,2643,2341,35,3,8800
Albania,2580,1516,65,7,23869
Nicaragua,2519,1238,83,0,0
Maldives,2382,1954,9,12,51576
Cuba,2348,2218,86,1,173063
Madagascar,2303,1006,22,32,22348
Paraguay,2260,1102,19,3,70690
Mali,2202,1483,116,0,12807
Sri Lanka,2054,1748,11,1,105105
South Sudan,2021,333,38,0,10824
Equatorial Guinea,2001,515,32,0,16000
Estonia,1989,1836,69,1,107439
Iceland,1847,1823,10,0,74424
Lithuania,1818,1524,78,16,428238
Lebanon,1788,1223,34,6,135662
Slovakia,1687,1466,28,0,211813
Guinea-Bissau,1654,317,24,5,1500
Zambia,1632,1348,30,1,56825
Slovenia,1613,1384,111,0,103097
New Zealand,1528,1484,22,1,402000
Sierra Leone,1498,999,60,0,0
Congo,1382,486,41,0,0
Cabo Verde,1267,629,15,0,39000
Malawi,1265,260,16,4,14173
Hong Kong,1234,1117,7,1,321498
Benin,1199,333,21,1,56613
Yemen,1190,504,318,0,120
Tunisia,1175,1038,50,0,70040
Jordan,1133,886,9,3,392400
Latvia,1121,974,30,1,152778
Niger,1075,943,67,0,6495
Rwanda,1042,480,3,0,147904
Cyprus,999,833,19,0,155429
Burkina Faso,962,838,53,0,0
Uruguay,943,825,28,1,67533
Georgia,931,794,15,5,106509
Mozambique,903,248,6,0,30273
Uganda,893,837,0,0,194872
Libya,874,223,25,0,27047
Chad,866,785,74,0,0
Andorra,855,799,52,0,3750
Eswatini,840,418,11,5,11872
Liberia,804,335,37,0,0
Sao Tome and Principe,715,252,13,0,1803
Diamond Princess,712,651,13,4,0
Jamaica,702,553,10,0,24501
San Marino,698,656,42,0,5729
