country,cases,recovered,deaths,critical,tests
World,3398473,1080100,239448,51355,0
China,82874,77642,4633,38,0
USA,1131030,161563,65753,16481,6699878
Spain,242988,142450,24824,2500,1528833
Italy,207428,78249,28236,1578,2053425
UK,177454,0,27510,1559,1023824
France,167346,50212,24594,3878,1100228
Germany,164077,126900,6736,2189,2547052
Turkey,122392,53808,3258,1480,1075048
Russia,114431,13220,1169,2300,3700000
Iran,95646,76318,6091,2899,475023
Brazil,92109,38039,6410,8318,339552
Canada,55061,22751,3391,557,832222
Belgium,49032,11892,7703,740,253198
Peru,40459,11129,1124,658,342498
Netherlands,39791,0,4893,735,225899
India,37257,10007,1223,0,902654
Switzerland,29705,23900,1754,167,271500
Ecuador,26336,1913,1063,149,71950
Portugal,25351,1647,1007,154,409961
Saudi Arabia,24097,3555,169,117,326955
Sweden,21520,1005,2653,531,119500
Ireland,20833,13386,1265,123,153954
Mexico,19224,11423,1859,378,81912
Pakistan,18092,4351,417,111,182131
Singapore,17101,1268,16,23,143919
Chile,17008,9018,234,392,189433
Israel,16101,9156,225,103,364467
Austria,15531,13110,589,124,264079
Belarus,14917,2918,93,92,186262
Japan,14305,2975,455,328,174150
Qatar,14096,1436,12,72,97726
Poland,13105,3491,651,160,354628
UAE,13038,2543,111,1,1200000
Romania,12567,4328,744,249,183688
Ukraine,10861,1413,272,143,118545
South Korea,10774,9072,248,55,623069
Indonesia,10551,1591,800,0,102305
Denmark,9311,6729,460,61,206576
Serbia,9205,1379,185,65,91551
Philippines,8772,1084,579,31,108680
Bangladesh,8238,174,170,1,70239
Norway,7783,32,210,37,172586
Czech Republic,7737,3372,240,67,249634
Dominican Republic,7288,1387,313,144,25368
Colombia,7006,1551,314,118,104657
Australia,6767,5745,93,28,588868
Panama,6532,576,188,86,30749
Malaysia,6071,4210,103,37,168784
South Africa,5951,2382,116,36,217522
Egypt,5895,1460,406,0,90000
Finland,5051,3000,218,49,97600
Morocco,4569,1083,171,1,37006
Argentina,4532,1292,225,157,61530
Kuwait,4377,1602,30,70,179000
Algeria,4154,1821,453,22,6500
Moldova,3980,1272,122,237,11763
Luxembourg,3802,3213,92,23,44895
Kazakhstan,3597,922,25,40,268534
Bahrain,3170,1555,8,1,134082
Thailand,2960,2719,54,61,178083
Hungary,2863,609,323,49,76331
Greece,2612,1374,140,36,77251
Oman,2447,495,11,17,40459
Afghanistan,2335,310,68,7,10593
Nigeria,2170,351,68,2,15759
