country,cases,recovered,deaths,critical,tests
World,8251224,4302787,445188,54593,0
China,83221,78377,4634,3,0
USA,2208400,903041,119132,16695,25729368
Brazil,928834,464774,45456,8318,1628482
Russia,545458,294306,7284,2300,15395417
India,354161,187552,11921,8944,5921069
UK,298136,0,41969,395,6981493
Spain,291408,0,27136,617,4826516
Italy,237500,178526,34405,177,4695707
Peru,237156,125205,7056,1121,1396605
Iran,192439,152675,9065,2815,1293609
Germany,188382,173100,8910,419,4694147
Chile,184449,156232,3383,1727,873533
Turkey,181298,153379,4842,732,2721003
France,157716,73335,29547,820,1384633
Mexico,150264,113006,17580,378,415097
Pakistan,148921,56390,2839,111,922665
Saudi Arabia,136315,89540,1052,1897,1144282
Canada,99467,61443,8213,1971,2216730
Bangladesh,94481,36264,1262,1,533717
Qatar,82077,60461,80,244,300499
South Africa,76334,42063,1625,208,1148933
Belgium,60155,16625,9663,76,1045014
Belarus,55369,31273,318,92,760549
Colombia,54931,20366,1801,335,519990
Sweden,53323,0,4939,272,325000
Netherlands,49087,0,6070,87,484389
Ecuador,47943,23684,3970,230,135845
Egypt,47856,12730,1766,41,135000
UAE,42982,28861,293,1,2626000
Singapore,40969,31163,26,2,488695
Indonesia,40400,15703,2231,0,540115
Portugal,37336,23212,1522,71,1006563
Kuwait,36958,28206,303,194,340142
Argentina,34159,10174,878,274,245059
Ukraine,32476,14528,912,319,507251
Switzerland,31154,28900,1954,15,465722
Poland,30195,14654,1272,80,1221133
Philippines,26781,6552,1103,417,516590
Afghanistan,26310,5508,491,19,59172
Ireland,25334,22698,1709,28,386572
Oman,25269,11089,114,105,145670
Dominican Republic,23686,14133,615,145,112603
Iraq,22700,9862,712,148,380005
Romania,22415,16071,1437,173,573638
Panama,21962,13774,457,107,93646
Bahrain,19553,13866,47,27,438080
Israel,19495,15449,302,36,772074
Bolivia,19073,3430,632,71,47372
Japan,17587,15701,927,80,344526
Armenia,17489,6571,293,10,85556
Austria,17189,16089,681,12,532700
Nigeria,17148,5623,455,7,96402
Kazakhstan,15192,9647,88,77,1159989
Serbia,12426,11511,256,15,313483
Moldova,12254,6901,423,378,63328
