country,cases,recovered,deaths,critical,tests
World,10075115,5454548,500626,57748,0
China,83483,78444,4634,8,90410000
USA,2596537,1081437,128152,15816,31998024
Brazil,1315941,715905,57103,8318,2925935
Russia,627646,393352,8969,2300,18707946
India,529577,310146,16103,8944,7996707
UK,310250,0,43514,276,9067577
Spain,295549,0,28341,617,5162909
Peru,275989,164024,9135,1172,1625135
Chile,267766,228055,5347,2090,1061274
Italy,240136,188584,34716,97,5277273
Iran,220180,180661,10364,2928,1583542
Mexico,208392,120562,25779,378,542120
Pakistan,198883,86906,4035,2729,1214140
Turkey,195883,169182,5082,984,3231835
Germany,194689,177500,9026,364,5412655
Saudi Arabia,178504,122128,1511,2283,1500516
France,162936,75649,29778,634,1384633
Bangladesh,133978,54318,1695,1,715098
South Africa,131800,67094,2413,539,1529009
Canada,103032,65973,8516,2087,2640315
Qatar,93663,77225,110,205,345691
Colombia,88591,36273,2939,335,707688
Sweden,65137,0,5280,171,444607
Egypt,63923,17140,2708,41,135000
Belgium,61209,16941,9732,35,1191959
Belarus,61095,44126,377,89,959880
Argentina,57744,19143,1207,457,329036
Ecuador,54574,26920,4424,288,144751
Indonesia,52812,21909,2720,0,753370
Netherlands,50074,0,6105,29,577437
UAE,47360,35834,311,1,3136000
Kuwait,44391,34586,344,155,375524
Iraq,43262,19938,1660,254,510353
Singapore,43246,37163,26,1,684359
Ukraine,42065,18701,1110,386,631966
Portugal,41189,26864,1561,67,1102066
Oman,36953,20363,159,113,179461
Philippines,34803,9430,1236,147,662647
Poland,33714,19972,1435,80,1469962
Switzerland,31555,29100,1962,11,555315
Panama,30658,15370,592,148,122668
Dominican Republic,30619,16666,718,198,142340
Afghanistan,30616,10674,703,19,70087
Bolivia,29423,7736,934,71,68630
Romania,26022,18530,1589,199,687618
Ireland,25437,23364,1734,12,419021
Bahrain,25267,19781,78,42,529242
Nigeria,24077,8625,558,7,127158
Armenia,23909,12911,421,10,107108
Israel,23421,17002,317,41,920460
Kazakhstan,20319,12738,166,121,1467556
Japan,18297,16452,971,48,446589
Austria,17580,16371,700,10,597495
Ghana,16431,12257,103,6,288465
Moldova,16080,8963,521,455,63328
Honduras,15994,1678,471,13,21540
Azerbaijan,15890,8719,193,66,461861
Guatemala,15828,3028,672,5,31427
Serbia,13792,12338,267,32,380808
Algeria,12968,9202,892,48,0
Denmark,12675,11508,604,11,998736
South Korea,12653,11317,282,15,1243780
Cameroon,12592,10100,313,52,0
Nepal,12309,2834,28,0,504910
Morocco,11877,8723,220,7,633494
Czech Republic,11298,7682,349,11,541212
Sudan,9257,4014,572,0,401
Cote d'Ivoire,8944,3722,66,0,52261
Norway,8846,8138,249,4,313162
Malaysia,8616,8308,121,2,739458
Uzbekistan,7682,5240,20,28,1121236
Australia,7641,6979,104,1,2333296
Finland,7198,6600,328,1,237500
Congo,6690,937,153,0,0
Senegal,6459,4255,102,26,76303
North Macedonia,5906,2236,277,55,57895
Kenya,5811,1936,141,18,162478
Tajikistan,5799,4391,52,0,0
El Salvador,5727,3447,143,172,155301
Haiti,5722,641,98,0,11332
Ethiopia,5570,2015,94,34,243016
Guinea,5291,4215,30,24,14407
Gabon,5209,2327,40,10,34774
Venezuela,5130,1327,42,9,1219651
Djibouti,4643,4348,52,0,45998
Bulgaria,4625,2475,216,20,132571
Kyrgyzstan,4513,2212,46,30,199853
Luxembourg,4217,3978,110,1,172292
Hungary,4138,2681,578,11,270263
Mauritania,4025,1344,121,21,13842
Bosnia and Herzegovina,3935,2338,178,4,88548
French Guiana,3461,1249,12,21,8061
CAR,3429,699,45,2,23208
Greece,3366,1374,191,11,301144
Thailand,3162,3053,58,1,468175
Costa Rica,2979,1325,13,5,38500
Somalia,2878,868,90,2,0
Croatia,2624,2152,107,0,75437
Mayotte,2508,2218,32,8,8800
Cuba,2330,2187,86,1,163962
Albania,2330,1346,53,12,22538
Maldives,2305,1875,8,9,47741
Nicaragua,2170,1238,74,0,0
Mali,2118,1398,113,0,12807
Sri Lanka,2033,1639,11,1,101226
Madagascar,2005,907,16,21,20066
Equatorial Guinea,2001,515,32,0,16000
Estonia,1986,1812,69,0,105310
South Sudan,1942,224,36,1,10226
Paraguay,1942,1045,15,3,65605
Iceland,1836,1814,10,0,74424
Palestine,1815,446,4,0,84621
Lithuania,1813,1503,78,16,414792
Lebanon,1719,1153,33,6,127693
Slovakia,1657,1455,28,0,207973
Guinea-Bissau,1614,317,22,5,1500
Slovenia,1572,1376,109,2,99688
Zambia,1531,1233,21,1,52195
New Zealand,1522,1484,22,0,387435
Sierra Leone,1410,937,59,0,0
Hong Kong,1198,1095,7,1,321498
Tunisia,1168,1025,50,0,68542
Benin,1124,295,14,2,55689
Latvia,1115,932,30,1,146874
Jordan,1111,841,9,3,369560
Yemen,1103,417,296,0,120
Cabo Verde,1091,568,12,0,1560
Congo,1087,456,37,0,0
Niger,1062,924,67,0,6449
Malawi,1038,260,13,4,12578
Cyprus,994,824,19,0,151975
Burkina Faso,941,830,53,0,0
