country,cases,recovered,deaths,critical,tests
World,4799266,1856566,316520,44823,0
China,82947,78227,4634,10,0
USA,1527664,346389,90978,16355,11875580
Russia,281752,67373,2631,2300,6916088
Spain,277719,195945,27650,1152,3037840
UK,243695,0,34636,1559,2580769
Brazil,241080,94122,16118,8318,735224
Italy,225435,125176,31908,762,3004960
France,179569,61213,28108,2087,1384633
Germany,176651,153400,8049,1166,3147771
Turkey,149435,109962,4140,914,1624994
Iran,120198,94464,6988,2705,686935
India,95698,36795,3025,0,2227642
Peru,92273,28621,2648,850,650613
Canada,77002,38550,5782,502,1300729
Belgium,55280,14630,9052,371,682980
Saudi Arabia,54752,25722,312,202,586405
Mexico,47144,31848,5045,378,163691
Netherlands,43995,0,5680,349,287943
Chile,43781,19213,450,769,363496
Pakistan,40151,11341,873,111,373410
Ecuador,33182,3433,2736,189,95047
Qatar,32604,4370,15,165,157570
Switzerland,30587,27500,1881,69,343359
Sweden,30143,4971,3679,287,177500
Belarus,29650,9932,165,92,350515
Portugal,29036,4636,1218,108,618066
Singapore,28038,9340,22,16,246254
Ireland,24112,19470,1543,54,258808
UAE,23358,8512,220,1,1600923
Bangladesh,22268,4373,328,1,175228
Poland,18529,7451,925,160,620249
Ukraine,18291,5116,514,238,227801
Indonesia,17514,4129,1148,0,187965
Romania,16871,9890,1107,205,310407
Israel,16617,12942,272,50,498711
Japan,16285,11153,744,230,244452
Austria,16242,14563,629,48,362509
Colombia,15574,3751,574,136,190114
South Africa,15515,7006,264,119,460873
Kuwait,14850,4093,112,168,244476
Philippines,12513,2635,824,79,215060
Dominican Republic,12314,5847,428,127,50108
Egypt,12229,3172,630,41,135000
South Korea,11050,9888,262,55,747653
Denmark,10927,9227,547,27,455613
Serbia,10610,4713,230,18,181272
Panama,9449,6080,269,72,49104
Czech Republic,8475,5462,298,39,353186
Norway,8249,32,232,20,216350
Argentina,8068,2569,373,154,103220
Australia,7045,6367,98,16,1042126
Algeria,7019,3507,548,22,6500
Bahrain,6956,2910,12,8,236828
Malaysia,6894,5571,113,13,443263
Morocco,6870,3660,192,1,89957
Afghanistan,6664,778,169,19,22639
