country,cases,recovered,deaths,critical,tests
World,65516814,45364300,1511105,106581,0
China,86567,81667,4634,6,160000000
USA,14535196,8561427,282829,26196,201769463
India,9571780,9015684,139227,8944,143557647
Brazil,6487516,5725010,175307,8318,25700000
Russia,2375546,1859851,41607,2300,77693654
France,2257331,166940,54140,3425,20787734
Spain,1693591,0,46038,2440,22992742
UK,1674134,0,60113,1315,44416420
Italy,1664829,846809,58038,3597,22561071
Argentina,1447732,1274675,39305,3916,4022872
Colombia,1343322,1233115,37305,2376,6592775
Mexico,1133613,836567,107565,3335,2919879
Germany,1128742,800000,18260,3957,29141172
Poland,1028610,646560,18828,1986,6355941
Iran,1003494,699315,49348,5824,6256715
Peru,968846,901544,36104,957,5119245
South Africa,800872,739367,21803,546,5500669
Ukraine,772760,384426,12960,177,4528772
Turkey,733261,418331,14316,5611,19143746
Belgium,582252,38261,16911,829,5976114
Iraq,558767,487863,12361,270,3576592
Indonesia,557877,462553,17355,0,5867621
Chile,555406,530470,15519,687,5414795
Netherlands,538050,0,9565,507,4043482
Czech Republic,537663,468302,8641,689,3131585
Romania,492211,381001,11876,1252,4170013
Bangladesh,471739,388379,6748,0,2820981
Philippines,435413,399325,8446,1401,5868974
Pakistan,406810,346951,8205,2469,5627539
Canada,396270,314608,12407,530,11739689
Morocco,368624,318987,6063,969,4016991
Saudi Arabia,358102,347881,5930,607,9751776
Israel,341042,326644,2891,294,5605071
Switzerland,340115,257600,5181,484,2808820
Portugal,307618,229018,4724,525,4640505
Austria,293430,238127,3538,668,3180666
Sweden,272643,0,7007,249,3457247
Nepal,237589,220272,1551,0,1763919
Hungary,231844,67033,5324,663,1876274
Jordan,231237,173369,2909,426,2627156
Serbia,199158,31536,1765,288,1844731
Ecuador,195884,169804,13612,350,662183
UAE,172751,157035,585,0,17126504
Panama,171219,148396,3141,161,942262
Bulgaria,155193,57141,4503,523,999867
Japan,152827,129241,2213,497,3636512
Georgia,147636,124568,1387,0,1207234
Dominican Republic,146009,115992,2335,183,732425
Bolivia,144994,123673,8972,71,364199
Kuwait,143574,138674,884,84,1118620
Costa Rica,142505,91424,1757,224,398784
Belarus,141609,118924,1181,0,3335788
Qatar,139477,136741,239,29,1125668
Croatia,139415,113509,1964,258,780257
Armenia,138508,113228,2254,0,519445
Kazakhstan,133887,118004,1990,221,4206738
Azerbaijan,133733,81234,1510,0,1781218
Lebanon,132817,84142,1067,370,1660610
Oman,124329,115866,1435,106,571472
Guatemala,124053,112719,4209,5,547398
Egypt,117156,103082,6713,46,1000000
Moldova,112307,97549,2363,302,472705
Ethiopia,111579,77385,1724,331,1652517
Greece,111537,9989,2706,622,2432614
Slovakia,111208,74273,930,253,1104025
Honduras,109144,48877,2930,128,269711
Venezuela,103548,98521,909,117,2317442
Tunisia,99280,73607,3359,310,468749
Myanmar,95018,73748,2028,0,1225134
Palestine,92708,68250,780,74,704009
Bosnia and Herzegovina,91539,56050,2812,0,428822
Bahrain,87432,85598,341,12,2088613
Kenya,86383,56464,1500,74,911596
Algeria,85927,55538,2480,46,0
Paraguay,85477,60086,1796,145,461111
Denmark,85140,67416,858,38,7653700
Libya,84849,55304,1212,0,446019
Slovenia,81349,59469,1592,195,538770
Kyrgyzstan,73933,65589,1281,133,509160
Uzbekistan,73431,70712,611,177,1377915
Ireland,73228,23364,2080,32,1998479
Malaysia,69095,57917,376,116,2728936
Nigeria,68303,64291,1179,10,779708
Lithuania,67066,26836,564,132,1290467
North Macedonia,65231,41656,1847,138,341261
Singapore,58239,58145,29,0,4658858
Ghana,51667,50547,323,16,592285
Afghanistan,47258,37302,1841,93,154603
Albania,40501,20484,852,27,192663
El Salvador,39130,35839,1134,33,552608
Norway,37371,27414,353,34,2333109
Montenegro,36932,25866,516,68,139029
Luxembourg,36429,27356,339,41,1407284
South Korea,35703,28352,529,117,3131886
Australia,27939,25618,908,0,10103629
Finland,26422,18100,408,21,1984815
Sri Lanka,26038,19032,129,0,862446
