country,cases,recovered,deaths,critical,tests
World,64823705,44927160,1498369,106458,0
China,86551,81649,4634,8,160000000
USA,14314265,8462434,279867,26187,199906513
India,9533471,8970104,138657,8944,142445949
Brazil,6436650,5698353,174531,8318,25700000
Russia,2347401,1830349,41053,2300,77200071
France,2244635,165563,53816,3488,20678186
Spain,1682533,0,45784,2485,22992742
UK,1659256,0,59699,1351,44059851
Italy,1641610,823335,57045,3616,22334342
Argentina,1440103,1268358,39156,3983,3975760
Colombia,1334089,1225635,37117,2376,6535154
Mexico,1122362,829817,106765,3335,2892449
Germany,1105832,779500,17812,3957,27859242
Poland,1013747,622980,18208,2023,6317532
Iran,989572,688054,48990,5828,6212694
Peru,967075,899213,36076,961,5103401
South Africa,796472,734305,21709,546,5468670
Ukraine,758264,369054,12717,177,4528772
Turkey,700880,414141,14129,5502,18956228
Belgium,579212,37924,16786,854,5932877
Iraq,556728,486313,12340,277,3543722
Chile,553898,529501,15438,694,5378733
Indonesia,549508,458880,17199,0,5805224
Czech Republic,533042,461599,8515,689,3109602
Netherlands,532444,0,9504,501,4043482
Romania,484550,371231,11665,1260,4137893
Bangladesh,469423,385786,6713,0,2804174
Philippines,434357,399005,8436,1401,5836021
Pakistan,403311,345365,8166,2244,5584976
Canada,389775,309886,12325,530,11652814
Morocco,364190,314237,5985,991,3995885
Saudi Arabia,357872,347513,5919,632,9709651
Israel,339619,325260,2883,280,5605071
Switzerland,335660,257600,5045,491,2780856
Portugal,303846,223446,4645,525,4640505
Austria,289461,233657,3446,674,3149372
Sweden,266158,0,6972,221,3174798
Nepal,236246,218161,1538,0,1754630
Jordan,227208,168429,2854,426,2601896
Hungary,225209,65888,5142,649,1850230
Ecuador,194876,169804,13562,360,658661
Serbia,191356,31536,1704,270,1822488
UAE,171434,156380,580,0,16994124
Panama,169339,146576,3114,164,927315
Bulgaria,151913,55206,4347,523,990785
Japan,150386,127304,2172,488,3591597
Dominican Republic,145197,115611,2334,185,727606
Bolivia,144810,122495,8963,71,362662
Georgia,143376,121621,1342,0,1207234
Kuwait,143260,138134,882,79,1107581
Costa Rica,141340,88226,1739,224,398784
Belarus,139908,117195,1174,0,3306693
Qatar,139256,136513,239,29,1120706
Armenia,137231,111795,2228,0,515992
Croatia,134881,110355,1916,252,769091
Kazakhstan,133118,117362,1990,221,4206738
