country,cases,recovered,deaths,critical,tests
World,2919404,836612,203164,58202,0
China,82816,77346,4632,49,0
USA,960651,118162,54256,15110,5279237
Spain,223759,95708,22902,7705,930230
Italy,195351,63120,26384,2102,1707743
France,161488,44594,22614,4725,463662
Germany,156513,109800,5877,2908,2072669
UK,148377,0,20319,1559,640792
Turkey,107773,25582,2706,1782,868565
Iran,89328,68193,5650,3096,410075
Russia,74588,6250,681,2300,2721500
Brazil,59196,29160,4045,8318,291922
Canada,45354,16425,2465,557,684271
Belgium,45325,10417,6917,934,189067
Netherlands,37190,0,4409,959,193950
Switzerland,28894,21300,1599,204,245300
India,26283,5939,825,0,579957
Peru,25331,7797,700,545,218195
Portugal,23392,1277,880,186,330512
Ecuador,22719,1366,576,127,56513
Ireland,18561,9233,1063,142,127319
Sweden,18177,1005,2192,547,94500
Saudi Arabia,16299,2215,136,115,200000
Israel,15298,6435,199,127,302691
Austria,15148,12103,536,148,221098
Japan,13231,1656,360,287,147454
Mexico,12872,7149,1221,378,51297
Chile,12858,6746,181,418,149212
Pakistan,12723,2866,269,111,144365
Singapore,12693,1002,12,24,121774
Poland,11273,2126,524,160,278994
South Korea,10718,8635,240,55,595161
Romania,10635,2890,601,235,126645
UAE,9813,1887,71,1,1022326
Belarus,9590,1573,67,92,139295
Qatar,9358,929,10,72,79705
Indonesia,8607,1042,720,0,67828
Denmark,8445,5669,418,70,136738
Ukraine,8125,782,201,104,83577
Serbia,7779,1152,151,91,59938
Norway,7493,32,201,50,155125
Czech Republic,7352,2453,218,71,210705
Philippines,7294,792,494,1,81292
Australia,6695,5372,80,43,494257
Dominican Republic,5926,822,273,136,21284
Malaysia,5742,3762,98,36,126970
Panama,5338,319,154,87,24304
Colombia,5142,1067,233,117,78078
Bangladesh,4998,113,140,1,43113
Finland,4475,2500,186,60,77800
South Africa,4361,1473,86,36,161004
Egypt,4319,1114,307,0,90000
Morocco,3897,537,159,1,25443
Argentina,3780,1030,185,144,47406
Luxembourg,3711,3088,85,26,38514
Moldova,3304,825,94,212,11763
Algeria,3256,1479,419,40,6500
Thailand,2907,2547,51,61,142589
Kuwait,2892,656,19,58,0
Kazakhstan,2601,646,25,31,180502
Bahrain,2588,1160,8,2,110379
Greece,2506,577,130,47,63087
Hungary,2443,458,262,61,60801
Croatia,2016,1034,54,21,30913
Oman,1905,329,10,3,0
Uzbekistan,1862,707,8,8,210000
Iceland,1790,1570,10,4,45971
Iraq,1763,1224,86,0,68224
Armenia,1677,803,28,10,17342
Estonia,1635,228,46,6,47331
Azerbaijan,1617,1080,21,15,120479
Cameroon,1518,697,53,28,0
Bosnia and Herzegovina,1486,592,57,4,24676
Afghanistan,1463,188,47,7,7425
New Zealand,1461,1118,18,1,115015
Lithuania,1426,460,41,17,98948
Slovenia,1388,219,81,23,48179
Slovakia,1373,386,17,7,66089
North Macedonia,1367,374,59,14,14758
Cuba,1337,437,51,11,37991
Ghana,1279,134,10,4,88188
Bulgaria,1247,197,55,37,27000
Nigeria,1182,222,35,2,10061
Cote d'Ivoire,1077,419,14,0,0
Hong Kong,1038,753,4,4,145640
Djibouti,1008,373,2,0,11431
Guinea,996,208,7,0,0
Tunisia,939,207,38,19,20408
Cyprus,810,148,14,15,43542
Bolivia,807,54,44,3,4995
Latvia,804,267,12,6,45743
Andorra,738,344,40,17,1673
Albania,712,403,27,4,7015
Diamond Princess,712,645,13,4,0
Lebanon,704,143,24,44,26467
Costa Rica,693,242,6,7,12467
Niger,684,325,27,0,5013
Kyrgyzstan,665,345,8,11,39615
Burkina Faso,629,442,41,0,0
Senegal,614,276,7,1,466
Honduras,591,58,55,10,3457
Uruguay,563,369,12,9,15834
Channel Islands,525,332,35,0,3320
San Marino,513,64,40,3,1929
Georgia,456,139,5,6,9699
