country,cases,recovered,deaths,critical,tests
World,50722782,35787229,1261745,92573,0
China,86212,81168,4634,7,160000000
USA,10288480,6483420,243768,18462,157602857
India,8553864,7915660,126653,8944,117736791
Brazil,5664115,5064344,162397,8318,21900000
France,1787324,128614,40439,4539,17891276
Russia,1774334,1324419,30537,2300,64600000
Spain,1388411,0,38833,2863,18072174
Argentina,1242182,1062911,33560,4608,3228651
UK,1192013,0,49044,1185,35600586
Colombia,1143887,1038082,32791,2376,5402433
Mexico,961938,710940,94808,2838,2503564
Italy,935104,335074,41394,2749,17374713
Peru,922333,843600,34879,1010,4674263
South Africa,737278,679688,19809,546,4980440
Iran,682486,520329,38291,5523,5224252
Germany,672507,419200,11505,2904,23393311
Poland,546425,209363,7872,1841,5241205
Chile,521558,497411,14543,735,4583940
Iraq,498549,428928,11327,288,3002586
Belgium,494168,29357,12907,1464,5252154
Ukraine,460331,206866,8450,177,3312549
Indonesia,437716,368298,14614,0,4754436
Bangladesh,420238,338145,6067,0,2442602
Czech Republic,414828,243129,4858,1206,2584114
Netherlands,410065,0,8004,618,3535613
Philippines,396395,361638,7539,1455,5045463
Turkey,394255,338239,10887,2740,15127811
Saudi Arabia,350592,337386,5540,757,8494327
Pakistan,343189,318417,6968,921,4676263
Israel,319241,308563,2674,330,4794817
Romania,303751,204679,7879,1056,3476645
Canada,264113,215005,10522,238,9935221
Morocco,256781,209801,4272,933,3491314
Switzerland,211913,87300,2772,435,2157721
Nepal,194453,157926,1108,0,1540077
Portugal,179324,99781,2896,366,3642907
Ecuador,174907,154956,12830,343,572598
Austria,153153,91719,1411,459,2452692
Sweden,146461,0,6022,92,2431770
Bolivia,142427,114225,8790,71,338836
UAE,142143,138291,514,0,14137717
Panama,139527,117770,2798,156,715094
Qatar,134203,131276,232,39,1015828
Kuwait,131743,122576,811,121,965830
Dominican Republic,130182,108021,2265,179,622881
Oman,118140,108681,1301,148,376700
Costa Rica,116363,71119,1464,179,326539
Kazakhstan,116162,107668,1857,221,3645655
Guatemala,111262,101135,3821,5,455875
Hungary,109616,25070,2438,417,1209151
Jordan,109321,8808,1233,378,2040687
Egypt,109201,100342,6368,46,135000
Japan,107086,97197,1812,196,2861548
Armenia,106424,64179,1559,0,438816
Belarus,106279,90998,1007,0,2689137
Honduras,100041,42815,2745,24,231650
Ethiopia,99675,59766,1523,316,1526221
Venezuela,94883,89755,826,117,2186865
Lebanon,94236,46602,723,287,1323296
Bahrain,83456,81000,329,26,1833427
Moldova,82346,62508,1893,852,394986
Slovakia,75495,19481,351,229,901327
Bulgaria,75160,24408,1665,272,795428
