country,cases,recovered,deaths,critical,tests
World,30026368,21793807,944716,61213,0
China,85214,80437,4634,1,160000000
USA,6828301,4119158,201348,14157,94369067
India,5115893,4022049,83230,8944,59429115
Brazil,4421686,3720312,134174,8318,14617980
Russia,1079519,890114,18917,2300,41400000
Peru,744400,587717,31051,1452,3592221
Colombia,736377,610078,23478,863,3247366
Mexico,676487,481068,71678,2747,1520463
South Africa,653444,584195,15705,539,3961179
Spain,614360,0,30243,1281,10756835
Argentina,589012,448263,12116,3118,1628194
Chile,439287,411853,12058,898,2991005
Iran,410334,352019,23632,3827,3641581
France,404888,90335,31045,803,10000000
UK,378219,0,41684,115,20521243
Bangladesh,342671,247969,4823,0,1770106
Saudi Arabia,327551,306004,4369,1238,5868149
Pakistan,303089,290760,6393,571,3024987
Iraq,303059,237241,8248,604,1973089
Turkey,296391,262602,7249,1351,8855180
Italy,291442,215265,35645,207,10044551
Philippines,272934,207858,4732,1048,3200528
Germany,266865,239100,9449,237,14557136
Indonesia,228993,164101,9100,0,2755120
Israel,170465,123219,1165,549,2874134
Ukraine,162660,72324,3340,177,1897688
Canada,139747,122449,9193,55,6354657
Bolivia,128286,86216,7447,71,278396
Qatar,122449,119400,208,55,704982
Ecuador,121525,97063,10996,363,363152
Romania,107011,43244,4285,471,2136544
Kazakhstan,106984,101267,1671,221,2571562
Dominican Republic,105521,78891,2009,210,422070
Panama,103466,76787,2198,151,412265
Egypt,101500,86549,5696,41,135000
Kuwait,96999,87187,571,93,689588
Belgium,94795,18789,9930,67,2674982
Morocco,92016,72968,1686,261,2295811
Oman,91196,84363,805,179,309212
Sweden,87575,0,5860,15,1393161
Netherlands,86320,0,6260,74,2042887
Guatemala,82924,72562,3009,5,280727
UAE,81782,71456,402,0,8372062
Japan,76448,68532,1461,178,1766478
Poland,75734,62110,2237,86,3038652
Belarus,74763,72810,767,0,1672256
Honduras,68620,18487,2087,26,161483
Ethiopia,66224,26665,1045,280,1165647
Portugal,65626,44528,1878,61,2320614
Venezuela,63416,51274,511,146,1864663
Bahrain,62484,55444,216,38,1288374
Costa Rica,59516,21752,649,253,190570
Nepal,58327,41706,379,0,872274
Singapore,57514,56955,27,0,2498073
Nigeria,56604,47872,1091,7,479712
Uzbekistan,49015,45422,407,243,1377915
Algeria,48966,34517,1645,31,0
Switzerland,48265,39900,2039,27,1221858
Armenia,46376,42069,923,0,247839
Ghana,45655,44797,294,5,454912
Kyrgyzstan,45072,41210,1063,24,267718
Moldova,44361,32732,1159,549,246764
