country,cases,recovered,deaths,critical,tests
World,22297350,15040434,783516,61924,0
China,84871,79642,4634,27,90410000
USA,5655974,3011098,175074,16966,72367651
Brazil,3411872,2554179,110019,8318,13729872
India,2766626,2036703,53014,8944,30941264
Russia,932493,742628,15872,2300,32968759
South Africa,592144,485468,12264,539,3430347
Peru,549321,374019,26658,1527,2818943
Mexico,525733,359347,57023,3536,1181695
Colombia,489122,312323,15619,1493,2299226
Chile,388855,362440,10546,1157,2068079
Spain,384270,0,28670,617,7955615
Iran,347835,300881,19972,3882,2914049
UK,320286,0,41381,73,14825051
Argentina,305966,223531,6048,1799,994942
Saudi Arabia,301323,272911,3470,1716,4378417
Pakistan,289832,270009,6190,759,2317213
Bangladesh,282344,162825,3740,0,1378819
Italy,254636,204142,35405,58,7642059
Turkey,251805,232913,6016,703,5882406
Germany,228105,202900,9305,224,9265361
France,221267,84065,30451,384,6000000
Iraq,184709,131840,6036,574,1304331
Philippines,169213,112861,2687,489,2108597
Indonesia,143043,96306,6277,0,1915039
Canada,123154,109357,9045,67,4880172
Qatar,115661,112355,193,68,560990
Kazakhstan,103300,84445,1415,221,2291327
Ecuador,102941,87183,6105,366,289213
Bolivia,101223,37471,4123,71,216774
Egypt,96753,61562,5184,41,135000
Israel,96409,71990,708,404,2079941
Ukraine,94436,48925,2116,138,1315409
Dominican Republic,87123,55504,1489,296,326644
Sweden,85219,0,5790,27,917036
Oman,83418,77977,597,154,309212
Panama,82790,57191,1809,153,276389
Belgium,78534,18003,9944,90,2008070
Kuwait,77470,69243,505,101,568440
Romania,72208,33135,3074,479,1542094
Belarus,69673,67339,617,0,1429532
UAE,64906,57909,366,0,6121609
Netherlands,63973,0,6175,42,1312787
Guatemala,63847,52370,2419,5,205381
Poland,57876,39643,1896,82,2409394
Japan,56685,42284,1115,243,1214145
Singapore,55938,52533,27,0,1745928
Portugal,54448,39936,1784,38,1799226
Honduras,50995,7450,1583,37,123539
Nigeria,49895,37051,981,7,352625
Bahrain,47581,43921,175,45,991140
Morocco,44803,31002,714,31,1648728
Ghana,42993,40796,248,6,428695
Kyrgyzstan,42146,34855,1498,24,267718
Armenia,41846,34982,832,0,186661
Algeria,39444,27653,1391,46,0
Switzerland,38449,33500,1992,15,890289
Afghanistan,37599,27166,1375,31,98772
Uzbekistan,36352,32062,242,410,1377915
Venezuela,35697,24561,297,85,1650917
Azerbaijan,34474,32201,509,0,836908
Ethiopia,32722,12938,572,216,651311
Moldova,30789,21885,908,362,183923
Kenya,30636,17368,487,44,398585
Serbia,29890,27597,681,64,821106
Costa Rica,29643,9462,314,110,123223
Nepal,28257,17580,114,0,855268
Ireland,27499,23364,1775,8,725574
Austria,23829,20870,729,19,1037888
Australia,23773,14929,438,52,5380816
El Salvador,23462,11179,625,413,283395
Czech Republic,20483,15146,401,29,805609
Cameroon,18599,16540,406,30,149000
Palestine,17306,9939,113,0,214862
Cote d'Ivoire,17150,14183,110,0,115338
Bosnia and Herzegovina,16351,10279,495,0,164881
Denmark,15855,13529,621,1,1994602
South Korea,15761,13934,306,9,1697042
Bulgaria,14669,9699,519,61,343230
Madagascar,14009,12767,173,89,53278
North Macedonia,12970,9513,549,3,128938
Sudan,12485,6398,805,0,401
Senegal,12305,7767,256,48,131367
Paraguay,10606,6402,161,54,159666
Norway,10111,8857,262,1,564549
Zambia,9981,8776,264,0,102178
Lebanon,9758,2852,107,67,430162
Congo,9721,8882,243,0,0
Malaysia,9219,8902,125,8,1114246
Libya,9068,1003,164,0,82057
Guinea,8715,7532,52,24,14407
French Guiana,8657,8054,53,17,46563
Gabon,8270,6404,53,1,102175
Tajikistan,8131,6935,65,0,0
Haiti,7921,5235,196,0,20999
Finland,7776,7050,334,0,500021
Albania,7654,3871,232,15,47461
Luxembourg,7499,6753,124,4,689916
Greece,7472,3804,232,25,740871
Croatia,6855,5318,166,11,140471
Mauritania,6789,6051,157,3,68872
Maldives,6079,3648,24,12,98175
Zimbabwe,5378,4105,141,0,149748
Djibouti,5374,5216,59,0,63299
Malawi,5193,2716,163,4,40106
Hungary,4970,3631,609,6,383411
Equatorial Guinea,4821,2182,83,0,44356
CAR,4679,1755,61,2,30681
Hong Kong,4561,3677,70,31,780415
Namibia,4464,2407,37,18,42945
Nicaragua,4311,2913,133,0,0
Montenegro,4132,3035,80,0,43256
Eswatini,3989,2587,76,11,28380
Congo,3831,1625,76,0,0
Cuba,3408,2794,88,5,336333
Thailand,3381,3198,58,1,749213
Somalia,3257,2374,93,2,0
Cabo Verde,3253,2390,36,0,61633
Suriname,3216,2196,54,13,5284
Mayotte,3160,2964,39,1,13000
Mozambique,2991,1245,19,0,79504
Slovakia,2922,1980,31,6,296902
Sri Lanka,2902,2755,11,1,166737
Mali,2666,1990,125,0,32039
Rwanda,2577,1683,10,0,342614
South Sudan,2490,1175,47,0,12044
Lithuania,2474,1733,81,6,584641
Slovenia,2456,2052,129,3,144831
Tunisia,2314,1370,57,8,115376
Estonia,2200,1990,63,0,136137
Guinea-Bissau,2117,1015,33,5,1500
Gambia,2116,415,63,0,6312
Benin,2063,1690,39,0,107057
Iceland,2027,1895,10,1,183283
Angola,1966,667,90,24,64747
Sierra Leone,1959,1529,69,0,0
Yemen,1889,1052,537,0,120
Syria,1844,425,73,0,0
New Zealand,1643,1531,22,6,616377
Uganda,1603,1165,15,0,329542
Uruguay,1485,1219,40,4,150086
Jordan,1438,1243,11,3,705920
Bahamas,1424,203,20,1,7971
Malta,1423,766,9,0,161057
Cyprus,1359,878,20,5,263943
Georgia,1351,1092,17,0,301183
Latvia,1323,1093,33,0,228758
Botswana,1308,136,3,1,93420
Liberia,1282,803,82,0,0
Burkina Faso,1280,1018,55,0,0
Aruba,1205,277,4,0,16919
Togo,1173,868,27,2,54244
Niger,1167,1078,69,0,9052
Jamaica,1129,764,14,1,46924
Andorra,1005,869,53,1,3750
Vietnam,989,526,26,0,723596
Chad,970,865,76,0,0
Lesotho,946,271,30,0,11097
Reunion,903,657,5,4,35419
Sao Tome and Principe,885,821,15,0,3279
Guyana,737,365,25,4,6173
Diamond Princess,712,651,13,4,0
San Marino,702,657,42,0,6399
Trinidad and Tobago,629,140,12,3,16453
Channel Islands,609,545,47,0,68985
Guadeloupe,510,289,15,2,23585
Tanzania,509,183,21,7,0
Taiwan,486,450,7,0,84446
Belize,475,38,4,3,5281
Burundi,416,336,1,0,19993
Comoros,406,393,7,0,0
Faeroe Islands,377,235,0,0,72346
Myanmar,376,331,6,0,137749
Papua New Guinea,347,110,3,0,13361
Mauritius,346,334,10,0,205285
Isle of Man,336,312,24,0,9311
Martinique,336,98,16,2,12227
Sint Maarten,326,107,17,3,1917
Eritrea,304,261,0,0,0
Turks and Caicos,298,55,2,3,1841
Mongolia,298,278,0,1,44980
Cambodia,273,238,0,1,81637
Gibraltar,222,195,0,0,27865
French Polynesia,211,68,0,1,6525
Cayman Islands,203,202,1,0,33434
Bermuda,166,147,9,0,33659
Barbados,153,122,7,0,14674
Monaco,148,114,4,4,38209
Bhutan,146,103,0,0,62120
Brunei,142,139,3,0,47844
Seychelles,127,126,0,0,0
Saint Martin,121,49,5,1,2449
Liechtenstein,97,88,1,0,900
Antigua and Barbuda,93,88,3,1,1638
St. Vincent Grenadines,58,55,0,0,2954
Macao,46,46,0,0,4071
Curaçao,36,31,1,0,1080
Fiji,28,20,1,0,6693
Saint Lucia,26,25,0,0,4801
Timor-Leste,25,24,0,0,4238
