country,cases,recovered,deaths,critical,tests
World,13683876,8031342,586199,59617,0
China,83611,78693,4634,3,90410000
USA,3616827,1645962,140144,16459,44846166
Brazil,1970909,1255564,75523,8318,4572796
India,970169,613735,24929,8944,12412664
Russia,746369,523249,11770,2300,23754645
Peru,337724,226400,12417,1325,1983932
Chile,321205,292085,7186,1915,1334712
Mexico,311486,193976,36327,378,756137
South Africa,311049,160693,4453,539,2278127
Spain,304574,0,28413,617,6026446
UK,291911,0,45053,145,12461869
Iran,264561,227561,13410,3411,2048049
Pakistan,255769,172810,5386,2078,1627939
Italy,243506,196016,34997,57,6053060
Saudi Arabia,240474,183048,2325,2221,2436683
Turkey,215940,197733,5419,1206,4107498
Germany,201252,186000,9148,248,6376054
Bangladesh,193590,105523,2457,1,980402
France,173304,78820,30120,482,2532227
Colombia,165169,71736,5814,875,1082415
Argentina,111146,47298,2050,752,495065
Canada,108829,72485,8810,2173,3341893
Qatar,104983,101637,151,135,424858
Egypt,84843,26135,4067,41,135000
Iraq,83867,52621,3432,374,728737
Indonesia,80094,39050,3797,0,1122339
Sweden,76492,0,5572,81,681820
Ecuador,70329,30641,5158,313,190349
Belarus,65443,56379,480,89,1151734
Kazakhstan,63514,38008,375,221,1737546
Belgium,62872,1,9788,35842,844
Oman,61247,39038,281,139,253444
Philippines,58850,20976,1614,333,1019263
Kuwait,56877,46897,399,146,445184
UAE,55848,46418,335,1,4052000
Ukraine,55607,28131,1427,93,827157
Netherlands,51252,0,6136,20,764079
Bolivia,50867,15819,1898,71,111416
Panama,49243,25417,982,157,174345
Dominican Republic,47671,23459,929,246,198496
Portugal,47426,32110,1676,68,1396902
Singapore,46878,42988,27,0,1009532
Israel,44188,19989,376,204,1317362
Poland,38721,28492,1594,73,1860592
Afghanistan,34994,22456,1094,31,81934
Bahrain,34560,30320,117,48,693539
Nigeria,34259,13999,760,7,199016
Romania,34226,22049,1952,248,886918
Switzerland,33148,29800,1968,20,700326
Armenia,33005,21348,592,10,139220
Guatemala,32074,4624,1350,5,64590
Honduras,29106,3287,807,58,49308
Ireland,25683,23364,1748,9,527746
Azerbaijan,25672,16695,326,66,592778
Ghana,25430,21511,139,8,336093
Japan,22508,18545,984,38,586706
Algeria,20770,14792,1040,61,0
Moldova,20040,13298,659,358,101180
Serbia,19334,14047,429,169,515395
Austria,19154,17175,710,10,716293
