country,cases,recovered,deaths,critical,tests
World,41967587,31178020,1142167,75050,0
China,85729,80850,4634,2,160000000
USA,8661651,5655301,228381,15909,129804568
India,7759640,6946325,117336,8944,98670363
Brazil,5332634,4785297,155962,8318,17900000
Russia,1463306,1107988,25242,2300,55683929
Spain,1090521,0,34521,1966,15503165
Argentina,1053650,851854,27957,4611,2741416
France,999043,108599,34210,2319,14182285
Colombia,990270,893712,29636,2115,4615614
Peru,879876,796719,33984,1092,4316879
Mexico,867559,632037,87415,2617,2229212
UK,810467,0,44347,711,30809168
South Africa,710515,642560,18843,546,4633671
Iran,550757,442674,31650,4895,4628866
Chile,497131,469765,13792,759,4005923
Italy,465726,259456,36968,992,14132421
Iraq,442164,371826,10465,446,2705941
Germany,403874,306100,10044,1030,19276507
Bangladesh,394827,310532,5747,0,2221369
Indonesia,377541,301006,12959,0,4211138
Philippines,363888,312333,6783,1562,4482723
Turkey,355528,310027,9584,1599,12876267
Saudi Arabia,343774,330181,5250,791,7562663
Pakistan,325480,309136,6702,591,4177270
Ukraine,322879,134898,6043,177,2914006
Israel,308247,288337,2319,582,4347493
Netherlands,262405,0,6919,483,2872319
Belgium,253386,21717,10539,525,4287303
Czech Republic,223065,87225,1845,735,1929608
Poland,214686,102204,4019,812,4159590
Canada,209148,175805,9862,215,9397664
Romania,196004,141089,6163,778,2961562
Morocco,186731,154481,3132,652,3130766
Ecuador,156451,134187,12500,359,509514
Nepal,148509,102820,812,0,1350152
Bolivia,140228,106330,8558,71,323784
Qatar,130462,3,228,2906,81
Panama,127227,103398,2612,120,607766
Dominican Republic,122873,100920,2212,158,554736
UAE,120710,113364,474,0,12102874
Kuwait,119420,110714,730,126,857707
Oman,111837,97949,1147,202,376700
Kazakhstan,109907,105385,1796,221,3309626
Portugal,109541,64531,2245,200,3093526
Sweden,108969,0,5930,39,1925218
Egypt,106060,98624,6166,41,135000
Guatemala,103172,92665,3580,5,399960
Costa Rica,100616,61162,1251,197,271394
Switzerland,97019,55700,2046,107,1701377
Japan,94524,87666,1685,150,2506396
Ethiopia,91693,45260,1396,306,1423505
Honduras,91078,36341,2596,25,213204
Belarus,90380,81501,945,0,2294631
Venezuela,88416,82284,759,117,2022949
Bahrain,79211,75840,308,29,1659781
Austria,71844,53970,941,161,2018402
Armenia,70836,49787,1131,0,362293
Moldova,69568,50422,1641,795,338532
Lebanon,67027,31409,552,241,1112223
Uzbekistan,64439,61658,540,252,1377915
Nigeria,61805,56985,1127,7,595283
Singapore,57941,57829,28,0,3486260
Paraguay,57526,38187,1262,140,339477
Algeria,55357,38618,1888,33,0
Ireland,54476,23364,1871,37,1502919
Kyrgyzstan,54006,46726,1122,24,392223
Libya,52620,29057,768,0,285358
Hungary,52212,15254,1305,197,935842
Palestine,49134,42544,435,0,485716
Ghana,47538,46789,312,9,514422
Azerbaijan,47418,40619,648,0,1260193
Kenya,47212,33050,870,0,632669
Jordan,46441,7340,481,55,1666169
Tunisia,45892,5032,740,168,311002
Myanmar,41008,21144,1005,0,566222
Afghanistan,40626,33831,1505,93,118980
Denmark,37763,30877,694,17,4756765
Serbia,37536,31536,783,24,1263246
Bosnia and Herzegovina,37314,25989,1051,0,286335
Slovakia,35330,8763,115,83,651175
Bulgaria,34930,17833,1064,112,663639
El Salvador,32262,27904,936,52,453726
Croatia,29850,22064,406,46,421648
Greece,28216,9989,549,90,1609040
Australia,27466,25159,905,0,8423824
South Korea,25543,23647,453,62,2515325
North Macedonia,25473,18047,874,25,229246
Malaysia,23804,15417,204,90,1956010
Georgia,22803,9401,178,0,800789
Cameroon,21570,20117,425,61,149000
Cote d'Ivoire,20390,20088,121,0,183400
Albania,18250,10395,465,20,111564
Slovenia,17646,7299,211,62,307243
Norway,17234,11863,279,6,1528498
Madagascar,16810,16215,238,16,85407
Montenegro,16259,12093,253,26,83301
Zambia,16035,15168,346,0,218231
Senegal,15508,14026,321,5,199985
Finland,14255,9800,355,7,1351599
Sudan,13724,6764,836,0,0
Namibia,12460,10609,133,3,119523
Luxembourg,12333,8474,140,8,972457
Guinea,11635,10474,71,24,40998
Mozambique,11559,9226,81,0,175870
Maldives,11358,10383,37,12,150743
Congo,11097,10379,304,0,0
Uganda,11041,7210,98,0,529236
Tajikistan,10653,9724,81,0,0
French Guiana,10342,9995,69,2,72753
Haiti,9007,7311,231,0,31387
Gabon,8901,8479,54,3,218568
Lithuania,8663,3773,125,18,925758
Jamaica,8600,4095,179,8,90846
Angola,8582,3305,260,32,85213
Zimbabwe,8242,7742,236,0,162958
Cabo Verde,8122,6940,91,23,87480
Mauritania,7650,7369,163,3,84407
Guadeloupe,7329,2199,115,35,65030
Cuba,6421,5871,128,3,763342
Sri Lanka,6287,3561,14,0,415243
Bahamas,6135,3705,130,11,32666
Botswana,5923,927,21,1,279070
Malawi,5874,4764,183,4,59052
Eswatini,5814,5468,116,19,45870
Djibouti,5522,5389,61,0,83382
Trinidad and Tobago,5446,3876,103,14,31846
Nicaragua,5434,4225,155,0,0
Hong Kong,5281,5019,105,13,3587019
Syria,5267,1655,260,0,0
French Polynesia,5161,3536,19,18,26355
Congo,5156,3887,92,0,0
Suriname,5154,4995,109,5,17723
Malta,5137,3384,49,6,308790
