country,cases,recovered,deaths,critical,tests
World,42463354,31418153,1148703,76315,0
China,85747,80865,4634,3,160000000
USA,8746953,5698161,229284,16323,131056713
India,7813668,7013569,117992,8944,100113085
Brazil,5355650,4797872,156528,8318,21900000
Russia,1480646,1119251,25525,2300,56230544
Spain,1110372,0,34752,2031,15503165
Argentina,1069368,866695,28338,4696,2777087
France,1041075,109486,34508,2441,14406499
Colombia,998942,901652,29802,2291,4668341
Peru,883116,800480,34033,1080,4343547
Mexico,874171,636391,87894,2617,2249619
UK,830998,0,44571,707,31157988
South Africa,712412,643523,18891,546,4657116
Iran,556891,446685,31985,4933,4658727
Chile,498906,471343,13844,759,4043282
Italy,484869,261808,37059,1049,14314453
Iraq,445949,375188,10513,434,2724328
Germany,417350,310200,10090,1121,20380376
Bangladesh,396413,312065,5761,0,2235488
Indonesia,381910,305100,13077,0,4253425
Philippines,365799,312691,6915,1562,4518010
Turkey,357693,311520,9658,1648,12992246
Saudi Arabia,344157,330578,5264,796,7615539
Ukraine,330396,137578,6164,177,2950463
Pakistan,326216,309646,6715,586,4204320
Israel,308840,290130,2329,573,4377294
Netherlands,272401,0,6964,488,2872319
Belgium,270132,22213,10588,573,4375231
Czech Republic,238323,91651,1971,735,1976869
Poland,228318,105092,4172,851,4221711
Canada,211732,177879,9888,215,9476989
Romania,201032,144429,6245,782,3002800
Morocco,190416,157175,3205,699,3153471
Ecuador,158270,134187,12528,360,514857
Nepal,153008,105488,829,0,1367016
Bolivia,140445,106950,8584,71,325340
Qatar,130711,127599,229,35,918548
Panama,127866,103985,2622,122,614675
Dominican Republic,122873,100920,2212,158,554736
UAE,122273,115068,475,0,12223225
Kuwait,120232,111440,740,122,865560
Portugal,112440,65880,2276,198,3156991
Oman,111837,97949,1147,202,376700
Sweden,110594,0,5933,39,2074744
Kazakhstan,110086,105493,1796,221,3309626
Egypt,106230,98713,6176,41,135000
Guatemala,103902,93341,3594,5,404460
Switzerland,103653,55800,2067,116,1726438
Costa Rica,101826,61662,1265,201,271394
Japan,95138,88245,1694,151,2531971
Ethiopia,92229,46118,1400,315,1430043
Honduras,91509,37132,2604,27,214418
Belarus,91167,82136,945,0,2320856
Venezuela,88718,82899,764,117,2022949
Bahrain,79574,76143,311,29,1670411
Austria,74415,55195,954,158,2046426
Armenia,73310,50276,1145,0,368053
Moldova,70256,51102,1654,813,341838
Lebanon,68479,32412,559,242,1126289
Uzbekistan,64724,61957,542,252,1377915
Nigeria,61882,57190,1129,7,602239
Paraguay,58259,38797,1278,135,342331
Singapore,57951,57832,28,0,3486260
Algeria,55630,38788,1897,33,0
Ireland,55261,23364,1878,37,1520643
Kyrgyzstan,54588,47050,1126,24,392223
Hungary,54278,15655,1352,200,949470
Libya,53384,29619,774,0,289850
Palestine,49579,42850,439,0,489417
Jordan,48930,7449,508,55,1683236
Azerbaijan,48221,40831,656,0,1270144
Kenya,47843,33421,884,20,646367
Ghana,47601,46824,314,9,515890
Tunisia,47214,5032,784,163,314496
Myanmar,42365,22445,1038,0,579921
Afghanistan,40687,34010,1507,93,119323
Denmark,38622,31295,697,18,4801009
Bosnia and Herzegovina,38493,26260,1065,0,289301
Serbia,38115,31536,786,24,1271455
Slovakia,37911,8859,134,62,664544
Bulgaria,36519,18102,1077,127,652508
El Salvador,32421,28127,940,51,456202
Croatia,31717,22910,413,49,428961
Greece,29057,9989,559,89,1629489
Australia,27484,25169,905,0,8467326
North Macedonia,25991,18247,883,25,231613
South Korea,25698,23717,455,62,2528621
Georgia,24562,9751,183,0,800789
Malaysia,24514,15884,214,90,1973780
Cameroon,21570,20117,425,61,149000
Cote d'Ivoire,20405,20100,121,0,184796
Slovenia,19307,7659,214,67,313988
Albania,18556,10466,469,20,111564
Norway,17532,11863,279,6,1528498
Madagascar,16810,16215,238,16,85407
Montenegro,16436,12378,255,26,84074
Zambia,16095,15179,346,0,225645
Senegal,15525,14082,321,4,201364
Finland,14474,9800,353,11,1362069
Sudan,13724,6764,836,0,0
Luxembourg,12851,9085,141,8,983307
Namibia,12501,10748,133,3,120558
Mozambique,11748,9234,82,0,177287
Guinea,11635,10474,71,24,40998
Maldives,11391,10428,37,12,150743
Uganda,11163,7269,99,0,532332
Congo,11122,10379,304,0,0
Tajikistan,10695,9782,81,0,0
French Guiana,10351,9995,69,2,72900
Lithuania,9104,3978,126,26,935997
Haiti,9015,7361,231,0,31783
Gabon,8919,8512,54,3,225105
Angola,8829,3384,265,30,85213
Jamaica,8638,4156,182,8,91495
Zimbabwe,8257,7771,236,0,162958
Cabo Verde,8198,7034,94,23,87480
Mauritania,7662,7374,163,3,85629
Guadeloupe,7329,2199,115,35,65030
Sri Lanka,7153,3644,14,0,423332
Cuba,6479,5899,128,5,777247
Bahamas,6268,3795,130,10,33300
Botswana,5923,927,21,1,279070
Malawi,5885,5287,183,4,59402
Eswatini,5831,5485,116,19,45870
French Polynesia,5797,3623,20,17,26355
Djibouti,5528,5393,61,0,83626
Trinidad and Tobago,5487,3945,104,14,32009
Nicaragua,5434,4225,155,0,0
Syria,5319,1692,264,0,0
Hong Kong,5285,5029,105,13,3587019
Malta,5258,3439,49,6,311475
Congo,5156,3887,92,0,0
Suriname,5155,5010,109,6,17798
Reunion,5149,4630,20,10,35419
Equatorial Guinea,5074,4961,83,1,64485
Rwanda,5052,4806,34,0,542222
CAR,4862,1924,62,2,32711
Aruba,4401,4160,36,4,37643
Iceland,4308,3187,11,3,335426
Estonia,4300,3418,73,1,249726
Mayotte,4276,2964,44,3,13000
Latvia,4208,1357,50,10,413905
Andorra,4038,2729,69,22,137457
Guyana,3960,2923,117,13,17841
Somalia,3897,3166,102,0,0
Thailand,3727,3518,59,1,977854
Gambia,3659,2660,119,0,18657
Mali,3444,2620,132,0,69342
Cyprus,3314,1444,25,5,446224
Belize,2995,1826,46,1,20458
South Sudan,2876,1290,56,0,12044
Uruguay,2759,2241,53,8,295579
Benin,2557,2330,41,0,238105
Burkina Faso,2433,1996,65,0,0
Guinea-Bissau,2403,1818,41,5,0
Sierra Leone,2343,1782,74,0,0
Martinique,2257,98,24,19,42504
Togo,2162,1586,52,0,111706
Yemen,2060,1354,599,0,0
Lesotho,1934,961,43,0,22200
New Zealand,1923,1832,25,0,1054047
Chad,1423,1234,96,0,0
Liberia,1393,1278,82,2,30332
Niger,1215,1128,69,9,34823
Vietnam,1148,1049,35,0,1246480
Sao Tome and Principe,938,898,15,0,5975
San Marino,819,716,42,2,9184
Curaçao,818,534,1,5,11276
Channel Islands,795,659,48,2,141888
Sint Maarten,776,702,22,6,5961
Diamond Princess,712,659,13,4,0
Turks and Caicos,699,689,6,1,4099
Gibraltar,641,500,0,13,60887
Papua New Guinea,583,545,7,0,27003
Burundi,553,497,1,0,44526
Taiwan,548,497,7,0,99800
Saint Martin,538,422,8,12,6072
Comoros,517,494,7,0,0
Tanzania,509,183,21,7,0
Faeroe Islands,490,473,0,0,148854
Eritrea,461,405,0,0,0
Mauritius,435,386,10,0,260973
Isle of Man,348,321,24,0,15569
Bhutan,336,306,0,0,163495
Mongolia,328,312,0,1,84564
Liechtenstein,324,170,1,8,2200
Monaco,295,241,2,5,51953
Cambodia,286,280,0,0,170495
Cayman Islands,239,215,1,1,45365
Barbados,226,207,7,0,32374
Bermuda,190,175,9,0,79686
Seychelles,153,149,0,0,5200
Caribbean Netherlands,150,121,3,0,2890
Brunei,148,143,3,0,65663
Antigua and Barbuda,122,107,3,0,3366
St. Barth,77,66,0,0,3526
St. Vincent Grenadines,73,64,0,0,6080
British Virgin Islands,71,70,1,0,5193
Saint Lucia,48,27,0,0,9621
Macao,46,46,0,0,4238
Dominica,37,29,0,0,4268
Fiji,33,30,2,0,12125
Timor-Leste,29,28,0,0,10129
Grenada,27,24,0,0,6252
Vatican City,27,15,0,0,0
New Caledonia,27,27,0,0,15180
Laos,24,22,0,0,62474
Saint Kitts and Nevis,19,19,0,0,2933
Greenland,17,16,0,0,10273
Saint Pierre Miquelon,16,12,0,0,2222
Montserrat,13,12,1,0,483
Falkland Islands,13,13,0,0,2682
