country,cases,recovered,deaths,critical,tests
World,7189858,3532224,408240,3249394,52
China,83040,78341,4634,65,3
USA,2026493,773480,113055,1139958,342
Brazil,710887,325602,37312,347973,176
Russia,476658,230688,5971,239999,41
Spain,288797,0,27136,0,580
UK,287399,0,40597,0,598
India,265928,129095,7473,129360,5
Italy,235278,166584,33964,34730,562
Peru,199696,89556,5571,104569,169
Germany,186205,169600,8783,7822,105
Iran,173832,136360,8351,29121,100
Turkey,171121,141380,4711,25030,56
France,154188,71062,29209,53917,448
Chile,138846,95631,2264,40951,118
Mexico,117103,84419,13699,18985,106
Saudi Arabia,105283,74524,746,30013,21
Pakistan,103671,34355,2067,67249,9
Canada,96244,55000,7835,33409,208
Qatar,70158,45935,57,24166,20
Bangladesh,68504,14560,930,53014,6
Belgium,59348,16315,9606,33427,829
South Africa,50879,26099,1080,23700,18
Belarus,49453,23880,276,25297,29
Netherlands,47739,0,6016,0,351
Sweden,45133,0,4694,0,465
Ecuador,43378,21020,3642,18716,207
Colombia,40719,16427,1308,22984,26
UAE,39376,22275,281,16820,28
Singapore,38296,25368,25,12903,4
Egypt,35444,9375,1271,24798,12
Portugal,34885,21156,1485,12244,146
Kuwait,32510,21242,269,10999,63
Indonesia,32033,10904,1883,19246,7
Switzerland,30972,28700,1923,349,222
Ukraine,27462,12195,797,14470,18
Poland,27160,12998,1166,12996,31
Ireland,25207,22698,1683,826,341
Argentina,23620,7305,693,15622,15
Philippines,22474,4637,1011,16826,9
Afghanistan,20917,2171,369,18377,9
Romania,20604,14826,1339,4439,70
Dominican Republic,20126,12158,539,7429,50
Israel,18032,15102,298,2632,32
Oman,17486,3793,81,13612,16
Japan,17174,15148,916,1110,7
Austria,16968,15839,672,457,75
Panama,16854,10401,398,6055,92
Bahrain,15417,10326,27,5064,16
Bolivia,13643,2086,465,11092,40
Iraq,13481,5572,370,7539,9
Armenia,13325,4099,211,9015,71
Kazakhstan,12859,7376,56,5427,3
Nigeria,12801,4040,361,8400,2
Denmark,11962,10792,593,577,102
Serbia,11896,11348,250,298,29
South Korea,11814,10563,273,978,5
Algeria,10265,6799,715,2751,16
Ghana,9910,3645,48,6217,2
Moldova,9807,5738,353,3716,87
Czech Republic,9697,6994,328,2375,31
Norway,8561,8138,239,184,44
Malaysia,8329,6694,117,1518,4
Morocco,8302,7408,208,686,6
Cameroon,8060,4748,212,3100,8
Azerbaijan,7876,4377,93,3406,9
Australia,7265,6706,102,457,4
Guatemala,7055,1261,252,5542,14
Finland,7001,5800,323,878,58
Honduras,6327,712,258,5357,26
Sudan,6242,2059,372,3811,8
Tajikistan,4609,2763,48,1798,5
Uzbekistan,4440,3357,18,1065,0
Senegal,4427,2699,49,1679,3
Djibouti,4278,2013,31,2234,31
Guinea,4216,2918,23,1275,2
Congo,4106,537,88,3481,1
Luxembourg,4040,3901,110,29,176
Hungary,4014,2284,548,1182,57
Cote d'Ivoire,3881,1869,38,1974,1
Nepal,3762,488,14,3260,0
Haiti,3334,24,51,3259,4
North Macedonia,3152,1653,156,1343,75
Thailand,3119,2973,58,88,0
El Salvador,3104,1361,55,1688,8
Gabon,3101,833,21,2247,9
Greece,3049,1374,182,1493,17
Kenya,2862,849,85,1928,2
Bulgaria,2810,1587,164,1059,24
Bosnia and Herzegovina,2704,2023,160,521,49
Venezuela,2473,487,22,1964,0
Somalia,2368,470,84,1814,5
Croatia,2247,2128,104,15,25
Cuba,2200,1868,83,249,7
Ethiopia,2156,361,27,1768,0
Mayotte,2151,1654,25,472,92
Kyrgyzstan,2032,1445,23,564,4
Estonia,1940,1683,69,188,52
Maldives,1916,925,8,983,15
Sri Lanka,1857,990,11,856,0
