country,cases,recovered,deaths,critical,tests
World,70700293,49134006,1587608,106717,0
China,86673,81754,4634,5,160000000
USA,16039393,9330865,299692,27352,215116047
India,9796992,9290188,142222,8944,150759726
Brazil,6783543,5931777,179801,8318,25700000
Russia,2569126,2033669,45280,2300,81021364
France,2337966,174658,56940,2959,28282874
UK,1787783,0,63082,1243,46730999
Italy,1787147,1027994,62626,3291,23676174
Turkey,1748567,1154333,15751,5943,20500579
Spain,1734386,0,47344,2158,24101272
Argentina,1482216,1318187,40431,3665,4173392
Colombia,1399911,1296420,38484,2376,6915466
Germany,1270432,922100,21233,4339,30494036
Mexico,1205229,889168,111655,3515,3086510
Poland,1102096,792119,21630,1775,6586361
Iran,1083023,778167,51496,5768,6568472
Peru,979111,914600,36499,1019,5217086
Ukraine,858714,465021,14470,177,4838979
South Africa,836764,756671,22747,546,5735470
Indonesia,598933,491975,18336,0,6200252
Belgium,597643,40541,17603,662,6191181
Netherlands,585685,0,9902,491,5077285
Iraq,571253,501967,12526,218,3803674
Chile,566440,540288,15774,671,5659403
Czech Republic,563333,493946,9226,550,3269653
Romania,539107,434679,12948,1288,4356567
Bangladesh,485965,410452,6967,0,2927929
Philippines,445540,409058,8701,1401,6122123
Canada,442069,355735,13109,530,12317829
Pakistan,429280,374301,8603,2575,5906146
Morocco,391529,345934,6492,965,4141842
Switzerland,368695,288400,5824,449,2985976
Saudi Arabia,359415,349872,6012,537,10032199
Israel,352397,333391,2961,316,5605071
Portugal,335207,259548,5278,509,4899189
Austria,313688,269665,4163,585,3329997
Sweden,312728,0,7354,252,3718476
Hungary,265003,77362,6451,645,2216880
Jordan,253121,206638,3250,373,2777801
Serbia,249224,31536,2172,323,1980272
Nepal,245650,231601,1663,0,1813204
Ecuador,200379,174188,13850,346,682858
Panama,185424,157888,3287,173,1020898
UAE,181405,161741,602,0,17955603
Georgia,178953,148332,1657,0,1647979
Bulgaria,174568,75232,5405,542,1049830
Japan,168573,143006,2465,543,3898969
Croatia,163992,136721,2420,296,849714
Azerbaijan,162774,99892,1793,0,1902584
Belarus,154392,132085,1238,0,3517016
Dominican Republic,151721,118770,2358,218,774387
Costa Rica,149815,109855,1882,238,427104
Bolivia,146060,125490,9004,71,372072
Kuwait,145495,141259,910,72,1165434
Armenia,145240,121882,2416,0,539337
Lebanon,142187,95737,1170,371,1745713
Qatar,140516,138033,240,24,1154919
Kazakhstan,139159,123215,2088,221,4795216
Guatemala,127786,116442,4345,5,571129
Oman,125669,117327,1463,65,571472
Slovakia,124921,91455,1104,286,1177178
Moldova,122685,105238,2500,286,496181
Greece,121253,9989,3370,571,2540044
Egypt,120147,104281,6854,46,1000000
Ethiopia,115360,88975,1779,326,1689299
Honduras,112792,50888,2961,112,277350
Tunisia,107814,82193,3758,273,499552
Venezuela,106280,101384,938,35,2337527
Palestine,104879,78715,910,81,753340
Myanmar,104487,82813,2201,0,1374159
Denmark,100489,75664,918,40,8256533
Bosnia and Herzegovina,98603,62592,3199,0,452838
Slovenia,91922,69170,1949,187,577208
Paraguay,90958,64527,1914,151,489070
Algeria,90579,59135,2564,46,0
Kenya,90305,71254,1568,55,945747
Libya,89183,59222,1273,0,474223
Bahrain,88632,86684,347,6,2160368
Lithuania,83883,34975,735,173,1372990
Malaysia,78499,66236,396,124,2871261
Kyrgyzstan,76391,68894,1306,106,537462
Ireland,75203,23364,2117,36,2063450
Uzbekistan,74498,71740,611,179,1377915
Nigeria,71344,65474,1190,10,829743
North Macedonia,70883,47364,2051,138,357102
Singapore,58297,58188,29,0,4834370
Ghana,52738,51518,326,15,616231
Afghanistan,48753,38221,1939,93,165463
Albania,46061,23609,965,39,209438
El Salvador,40741,37172,1180,71,572266
Montenegro,40165,29054,566,68,149825
South Korea,40098,30637,564,172,3277947
Luxembourg,40037,30898,384,47,1475746
Norway,40023,34463,382,33,2421445
Sri Lanka,30613,22261,146,0,941468
Finland,29572,20000,442,25,2136400
Australia,28000,25663,908,0,10299601
Uganda,25730,9605,220,0,666328
Cameroon,24963,23344,443,52,149000
Latvia,23706,1866,304,45,704053
Cote d'Ivoire,21590,21203,133,0,229493
Sudan,20468,11673,1319,0,0
Zambia,18091,17307,364,0,467787
Madagascar,17473,16927,255,16,95472
Senegal,16766,15950,343,12,241073
Estonia,16598,9945,141,24,529988
Mozambique,16521,14715,139,0,243314
Angola,15925,8679,362,14,171247
Namibia,15773,14218,158,10,170817
French Polynesia,15535,4842,91,25,26355
Congo,13997,12208,350,0,0
Cyprus,13649,2057,70,20,651431
Guinea,13368,12598,79,24,84951
Maldives,13308,12621,47,12,263107
Tajikistan,12588,12009,88,0,0
Botswana,12501,9940,37,1,470387
French Guiana,11677,9995,71,0,88135
Jamaica,11443,7522,270,9,122930
Cabo Verde,11203,10836,109,23,106885
