country,cases,recovered,deaths,critical,tests
World,54806356,38131905,1324094,98810,0
China,86338,81319,4634,3,160000000
USA,11367214,6937236,251901,20703,168156190
India,8845617,8247950,130109,8944,124836819
Brazil,5863093,5291511,165811,8318,21900000
France,1981827,139810,44548,4896,19005625
Russia,1925825,1439985,33186,2300,68577003
Spain,1492608,0,40769,3125,19394289
UK,1369318,0,51934,1355,37918526
Argentina,1310491,1129102,35436,4365,3452519
Colombia,1198746,1104956,34031,2376,5735021
Italy,1178529,420810,45229,3422,18878386
Mexico,1003253,745361,98259,2941,2604659
Peru,937011,863120,35231,997,4802591
Germany,802944,502300,12692,3385,25010416
Iran,762068,558818,41493,5666,5505070
South Africa,751024,693467,20241,546,5110384
Poland,712972,294783,10348,2114,5563521
Ukraine,535857,241444,9603,177,3876966
Belgium,531280,32706,14303,1423,5458422
Chile,531273,506700,14819,721,4822677
Iraq,519152,447039,11670,357,3128402
Indonesia,467113,391991,15211,0,5055488
Czech Republic,460116,327306,6208,1110,2776953
Netherlands,447871,0,8486,604,3711716
Bangladesh,432333,349542,6194,0,2541194
Turkey,414278,353663,11507,3439,16156470
Philippines,407838,374329,7832,1455,5268410
Romania,360281,243832,8926,1169,3691062
Pakistan,356904,323225,7141,1377,4921050
Saudi Arabia,353255,340304,5657,810,8884878
Israel,323741,313380,2732,304,5051016
Canada,296077,235401,10953,334,10348040
Morocco,293177,238598,4779,1051,3646330
Switzerland,257135,141000,3369,485,2351453
Portugal,217301,125066,3381,415,3853501
Nepal,209776,173430,1221,0,1609079
Austria,203956,125674,1829,599,2667880
Ecuador,180295,160639,13008,354,596203
Sweden,177355,0,6164,149,2659793
UAE,150345,143252,530,0,14979407
Panama,146653,125370,2873,153,765482
Jordan,143678,10067,1772,447,2184026
Bolivia,143181,116828,8841,71,345343
Hungary,140961,31599,3097,569,1354742
Kuwait,136840,127585,838,109,1011566
Qatar,135785,132784,234,37,1048828
Dominican Republic,133724,109981,2285,189,648559
Costa Rica,123223,75341,1546,203,341594
Kazakhstan,120463,109643,1899,221,3645655
Oman,120389,111096,1338,138,571472
Armenia,117337,74984,1763,0,464001
Japan,116677,102837,1883,243,3035324
Guatemala,114885,104438,3932,5,482294
Belarus,114185,95843,1046,0,2882743
Egypt,110767,101046,6453,46,1000000
Lebanon,105430,60416,817,314,1393979
Ethiopia,102720,63866,1569,319,1562008
Honduras,102555,44551,2822,21,246269
