country,cases,recovered,deaths,critical,tests
World,22569290,15295136,790195,61917,0
China,84888,79685,4634,26,90410000
USA,5700931,3062331,176337,16875,73115709
Brazil,3460413,2615254,111189,8318,13729872
India,2835822,2096068,53994,8944,31742782
Russia,937321,749423,15989,2300,33217468
South Africa,596060,491441,12423,539,3455671
Peru,558420,377453,26834,1516,2852011
Mexico,531239,363307,57774,3646,1196707
Colombia,502178,326298,15979,1493,2337241
Chile,390037,364285,10578,1120,2087354
Spain,387985,0,28797,617,7955615
Iran,350279,302528,20125,3868,2939840
UK,321098,0,41397,73,14988134
Argentina,312659,228725,6330,1795,1012979
Saudi Arabia,302686,274091,3506,1725,4378417
Pakistan,290445,272128,6201,743,2340072
Bangladesh,285091,165738,3781,0,1393497
Italy,255278,204506,35412,66,7713154
Turkey,253108,233915,6039,719,5969629
Germany,229700,203900,9314,224,10197366
France,225043,84065,30468,384,6000000
Iraq,188802,134369,6121,582,1345459
Philippines,173774,113481,2795,489,2163050
Indonesia,144945,98657,6346,0,1915039
Canada,123490,109822,9049,61,4925446
Qatar,115956,112658,193,66,566013
Ecuador,104475,87277,6146,365,293066
Kazakhstan,103571,86286,1415,221,2291327
Bolivia,103019,38623,4172,71,221379
Israel,97969,73092,781,398,2151295
Egypt,96914,62553,5197,41,135000
Ukraine,96403,49737,2144,177,1335000
Dominican Republic,88127,56760,1501,288,331160
Sweden,85411,0,5802,29,973523
Panama,83754,58274,1827,157,282232
Oman,83606,78188,603,158,309212
Belgium,78897,18048,9959,89,2023900
Kuwait,78145,69771,507,96,573251
Romania,73617,33566,3106,480,1566632
Belarus,69801,67647,622,0,1437110
UAE,65341,58022,367,0,6193635
Guatemala,64881,53362,2467,5,209138
Netherlands,64525,0,6181,54,1312787
Poland,58611,40099,1913,83,2409394
Japan,57550,43835,1128,239,1236180
Singapore,56031,52810,27,0,1745928
Portugal,54701,40129,1786,35,1861876
Honduras,51670,7661,1593,45,126374
Nigeria,50488,37304,985,7,352625
Bahrain,47950,44278,178,39,1000787
Morocco,46313,31576,743,31,1670569
Ghana,43094,40963,256,6,429773
Kyrgyzstan,42325,35197,1498,24,267718
Armenia,42056,35226,833,0,188567
Algeria,39847,27971,1402,46,0
Switzerland,38760,33500,1996,14,901074
Afghanistan,37599,27166,1375,31,98772
Uzbekistan,37112,32944,248,410,1377915
Venezuela,36868,25416,303,85,1669982
Azerbaijan,34620,32363,510,0,849628
Ethiopia,34058,13308,600,216,672637
