country,cases,recovered,deaths,critical,tests
World,36738833,27640178,1066412,67820,0
China,85500,80666,4634,2,160000000
USA,7833763,5025193,217738,14653,115343815
India,6903812,5903207,106521,8944,83465975
Brazil,5029539,4414564,149034,8318,17900000
Russia,1260112,1002329,22056,2300,49148954
Colombia,886179,777658,27331,2220,4047592
Spain,884381,0,32688,1585,13689776
Argentina,856369,684844,22710,4043,2166276
Peru,838614,728216,33098,1233,4003363
Mexico,799188,560895,82726,2421,2037413
South Africa,686891,618771,17408,539,4339686
France,671638,100306,32521,1427,11900095
UK,561815,0,42592,442,26679020
Iran,488236,399300,27888,4335,4232064
Chile,476016,448710,13167,812,3581727
Iraq,394566,323815,9683,524,2439828
Bangladesh,374592,288316,5460,0,2039413
Italy,338398,236363,36083,358,12197500
Saudi Arabia,338132,323769,4972,879,6876458
Philippines,331869,274318,6069,1758,4013902
Turkey,330753,290352,8667,1403,11278047
Indonesia,320564,244060,11580,0,3639108
Pakistan,316934,302375,6544,497,3761389
Germany,315514,269500,9667,470,18129900
Israel,285336,221571,1864,865,3878250
Ukraine,244734,108233,4690,177,2489702
Canada,175559,147508,9557,143,7974857
Netherlands,155810,0,6531,243,2656731
Romania,145700,113112,5247,607,2598262
Ecuador,145045,120511,12141,348,457272
Morocco,142953,120275,2486,440,2803491
Belgium,137868,19895,10108,201,3490833
Bolivia,137706,99268,8192,71,310905
Qatar,127394,124327,218,56,815021
Panama,118054,94391,2463,117,526418
Dominican Republic,116872,92567,2163,188,506418
Poland,111599,76490,2867,296,3577810
Kuwait,109441,101314,642,129,772811
Kazakhstan,108454,103604,1746,221,3045439
Egypt,104156,97524,6017,41,135000
Oman,104129,91731,1009,214,376700
UAE,102929,93479,438,0,10550053
Czech Republic,100757,51160,869,366,1515912
Nepal,98617,71343,590,0,1131958
Sweden,97532,0,5892,25,1661484
Guatemala,96480,84738,3347,5,353138
Japan,87020,80227,1613,143,2241629
Costa Rica,84828,51782,1040,197,251285
Portugal,82534,51517,2050,115,2736321
Belarus,81982,76081,880,0,1999089
Ethiopia,81797,36434,1262,253,1327832
Honduras,81160,30590,2466,30,190387
Venezuela,81019,72196,678,198,1979251
Bahrain,74422,69411,264,64,1519596
Uzbekistan,60026,56837,496,252,1377915
Moldova,59915,43008,1424,776,306394
Nigeria,59841,51551,1113,7,543415
Switzerland,58881,48400,2087,30,1455665
Singapore,57849,57668,27,1,3072368
Armenia,54473,45312,1004,0,316479
