country,cases,recovered,deaths,critical,tests
World,2406575,625098,165031,54225,0
China,82735,77062,4632,85,0
USA,764636,71187,40575,13566,3861549
Spain,198674,77357,20453,7371,930230
Italy,178972,47055,23660,2635,1356541
France,152894,36578,19718,5744,463662
Germany,145742,88000,4642,2889,1728357
UK,120067,0,16060,1559,482063
Turkey,86306,11976,2017,1922,634277
Iran,82211,57023,5118,3456,341662
Russia,42853,3291,361,8,1940000
Brazil,38654,22130,2462,6634,62985
Belgium,38496,8757,5683,1081,153778
Canada,35056,11843,1587,557,536062
Netherlands,32655,250,3684,1176,154911
Switzerland,27740,17800,1393,386,221263
Portugal,20206,610,714,224,235878
India,17615,2854,559,0,401586
Peru,15628,6811,400,167,143745
Ireland,15251,77,610,294,90646
Austria,14749,10501,452,204,179243
Sweden,14385,550,1540,450,74600
Israel,13491,3754,172,146,187250
Japan,10797,1159,236,217,112816
South Korea,10661,8042,234,55,559109
Chile,10088,4338,133,360,113649
Ecuador,9468,1061,474,124,31809
Saudi Arabia,9362,1398,97,97,180000
Poland,9287,1040,360,160,204246
Romania,8746,1892,451,256,93611
Pakistan,8348,1868,168,46,98522
Mexico,7497,2627,650,207,49167
Denmark,7384,4141,355,84,94277
Norway,7078,32,165,58,142166
UAE,6781,1286,41,1,767000
Czech Republic,6746,1298,186,84,168096
Australia,6612,4230,71,48,420996
Singapore,6588,768,11,22,94796
Indonesia,6575,686,582,0,42219
Serbia,6318,753,122,120,38701
Philippines,6259,572,409,1,59928
Ukraine,5449,347,141,45,57111
Qatar,5448,518,8,37,62538
Malaysia,5389,3197,89,46,103892
Belarus,4779,494,47,65,98231
Dominican Republic,4680,363,226,114,15583
Panama,4273,140,120,96,19091
Colombia,3792,711,179,98,62746
Finland,3783,1700,94,68,57300
Luxembourg,3550,627,73,31,33666
South Africa,3158,903,54,36,114711
Egypt,3144,732,239,0,55000
Argentina,2941,709,134,123,32712
Morocco,2855,327,141,1,15123
Thailand,2765,1928,47,61,100498
Algeria,2629,1047,375,40,6500
Moldova,2472,457,67,80,10488
Bangladesh,2456,75,91,1,23941
Greece,2235,269,113,67,53290
Hungary,1916,250,189,61,46353
Kuwait,1915,305,7,38,0
Bahrain,1881,759,7,2,85126
Croatia,1871,709,47,23,24186
Iceland,1771,1291,9,3,41091
Kazakhstan,1676,400,17,22,100878
Uzbekistan,1565,225,5,8,136000
Iraq,1539,1009,82,0,56147
Estonia,1528,164,40,10,40333
New Zealand,1431,912,12,18,83224
Azerbaijan,1398,712,19,21,95747
Slovenia,1330,192,74,26,41265
Lithuania,1298,242,35,14,64035
Armenia,1291,545,20,30,12680
Bosnia and Herzegovina,1285,347,48,4,17818
Oman,1266,233,7,3,0
North Macedonia,1207,179,51,15,11870
Slovakia,1161,229,12,10,44278
Ghana,1042,99,9,4,68591
Cuba,1035,255,34,16,26982
Hong Kong,1026,602,4,8,131786
Cameroon,1017,305,42,33,0
Afghanistan,996,131,33,7,6422
Bulgaria,894,161,42,36,26417
Tunisia,879,43,38,33,16098
Cote d'Ivoire,847,260,9,0,0
Djibouti,846,102,2,0,8144
Cyprus,767,81,12,15,34087
Latvia,727,88,5,5,35881
Andorra,713,235,36,17,1673
Diamond Princess,712,644,13,7,0
Lebanon,673,102,21,27,20929
Costa Rica,660,112,5,10,10417
Niger,648,117,20,0,4715
Nigeria,627,170,21,2,7153
Guinea,579,87,5,0,0
Burkina Faso,576,338,36,0,0
Albania,562,314,26,5,5542
Kyrgyzstan,554,133,5,5,26147
Bolivia,520,31,32,3,3569
Uruguay,517,298,10,14,13207
Channel Islands,488,73,21,0,3320
Honduras,472,15,46,10,2535
San Marino,461,60,39,4,1711
Palestine,439,71,3,0,17329
Malta,427,118,3,2,23253
Taiwan,420,189,6,0,53005
Jordan,417,276,7,5,29000
Reunion,408,237,0,4,0
Georgia,394,93,4,6,5027
Senegal,367,220,3,1,0
Mauritius,328,208,9,3,9755
Congo,327,26,25,0,0
Montenegro,308,55,5,7,3874
Isle of Man,298,193,6,10,2465
Sri Lanka,271,96,7,1,6463
Mayotte,271,117,4,5,1850
Kenya,270,67,14,2,13239
Vietnam,268,202,0,8,206253
Guatemala,257,21,7,3,7200
Venezuela,256,117,9,4,299714
Mali,224,42,14,0,0
Paraguay,206,41,8,1,4950
El Salvador,201,44,7,1,11160
Faeroe Islands,185,176,0,0,6021
Jamaica,173,27,5,0,1605
Tanzania,170,11,7,4,0
Somalia,164,3,7,2,0
Martinique,163,73,12,11,0
