country,cases,recovered,deaths,critical,tests
World,78346547,55117775,1722953,106349,0
China,86867,81909,4634,4,160000000
USA,18684628,10945097,330824,28393,238388897
India,10099308,9662697,146476,8944,163170557
Brazil,7320020,6354972,188285,8318,25700000
Russia,2906503,2319520,51912,2300,86704613
France,2490946,186058,61702,2728,31555897
UK,2110314,0,68307,1364,51287243
Turkey,2062960,1866815,18602,5008,22827953
Italy,1977370,1301573,69842,2687,25383219
Spain,1838654,0,49520,1906,25991493
Germany,1556611,1136700,28241,5167,31974158
Argentina,1555279,1379726,42254,3399,4558637
Colombia,1530593,1394374,40931,2578,7601677
Mexico,1325915,987328,118598,3913,3386195
Poland,1214522,954272,25783,1673,6911513
Iran,1170743,903998,54003,5467,7149357
Peru,1000153,936182,37218,1111,5397861
Ukraine,979506,600288,16897,177,5303103
South Africa,940212,808241,25246,546,6215728
Netherlands,710683,0,10633,586,5514008
Indonesia,678125,552722,20257,0,6873836
Czech Republic,635491,546646,10613,588,3538944
Belgium,626911,43034,18697,546,6620999
Romania,598792,508979,14636,1252,4630874
Chile,589189,559845,16217,683,6137766
Iraq,586503,524344,12725,176,4221416
Canada,521509,431561,14425,715,13254156
Bangladesh,503501,441929,7329,0,3106494
Philippines,462808,429408,9021,708,6495973
Pakistan,460672,410937,9474,2398,6370707
Morocco,420648,382925,7030,1039,4322989
Switzerland,418266,311500,6924,430,3382229
Sweden,389439,0,8167,302,3989420
Israel,382487,351186,3136,499,7277202
Portugal,378656,304825,6254,508,5323341
Saudi Arabia,361359,352249,6139,404,10715628
Austria,342226,309595,5540,487,3643696
Serbia,307827,31536,2782,313,2171387
Hungary,306368,108676,8462,522,2528225
Jordan,279892,249256,3627,307,3002173
Nepal,255236,245709,1798,0,1884181
Panama,217202,176428,3632,168,1190500
Georgia,212526,188408,2182,0,1830885
Ecuador,206364,181618,13949,377,719453
Azerbaijan,205877,147199,2294,0,2088358
Japan,200658,169342,2944,620,4439273
Croatia,197323,178880,3328,292,964313
UAE,195878,171451,642,0,19601328
Bulgaria,194271,105090,6879,526,1112161
Belarus,177274,154807,1341,0,3803118
Dominican Republic,161930,125715,2398,246,835431
Lebanon,160979,115124,1311,418,1827967
Costa Rica,160804,127618,2051,239,464376
Slovakia,155218,110565,1618,334,1325121
Armenia,154602,134586,2673,0,570214
Bolivia,150385,128308,9043,71,391144
Kuwait,148507,144356,923,53,1228818
Kazakhstan,147975,132427,2196,221,4871752
Qatar,142308,140129,243,24,1203272
Denmark,140175,95933,1070,83,9648082
Moldova,136931,121402,2803,272,532838
Guatemala,133601,121936,4718,5,612328
Greece,132430,9989,4340,491,3168883
Oman,128143,119945,1490,40,571472
Egypt,127061,107563,7167,90,1000000
Palestine,125506,101355,1198,124,828416
Tunisia,123323,95763,4237,306,557020
Ethiopia,120638,104818,1864,274,1752252
Myanmar,117946,97819,2484,0,1639157
Honduras,117190,54304,3034,112,291355
Lithuania,116357,54197,1093,198,1527286
Venezuela,110828,104799,997,49,2391908
Slovenia,107805,87960,2418,208,633995
Bosnia and Herzegovina,106986,72597,3792,0,490610
Paraguay,101544,73646,2120,182,533281
Malaysia,97389,79304,439,111,3144658
Algeria,96069,64020,2687,42,0
